"site","rcp","fit.1mo","month","year","dat","ns","fit.12mo","season","fit.12mo.ssnavg","spcat12mo","spcat12mossn"
"IL-n_7","rcp60",-1.29546026882644,"Mar",2072,"Mar 2072","North",-0.964964126036695,"Spring",-1.22199044829339,"Moderate Drought","Moderate Drought"
"IL-n_7","rcp60",-0.512919468896167,"Apr",2072,"Apr 2072","North",-1.24541755401515,"Spring",-1.22199044829339,"Moderate Drought","Moderate Drought"
"IL-n_7","rcp60",-0.425849905317898,"May",2072,"May 2072","North",-1.45558966482834,"Spring",-1.22199044829339,"Severe Drought","Moderate Drought"
"IL-n_7","rcp60",-0.804936673631378,"Jun",2072,"Jun 2072","North",-1.3751113954999,"Summer",-0.682154141118693,"Severe Drought","Abnormally Dry"
"IL-n_7","rcp60",1.18813938736146,"Jul",2072,"Jul 2072","North",-0.546773798686258,"Summer",-0.682154141118693,"Abnormally Dry","Abnormally Dry"
"IL-n_7","rcp60",1.07278358910815,"Aug",2072,"Aug 2072","North",-0.124577229169922,"Summer",-0.682154141118693,"Normal","Abnormally Dry"
"IL-n_7","rcp60",0.16035688797763,"Sep",2072,"Sep 2072","North",0.0311395743328364,"Fall",0.194116064981632,"Normal","Normal"
"IL-n_7","rcp60",0.911022110458071,"Oct",2072,"Oct 2072","North",0.322447431980774,"Fall",0.194116064981632,"Normal","Normal"
"IL-n_7","rcp60",-0.665074777786462,"Nov",2072,"Nov 2072","North",0.228761188631287,"Fall",0.194116064981632,"Normal","Normal"
"IL-n_7","rcp60",0.255902481685054,"Dec",2072,"Dec 2072","North",0.183826029857251,"Winter",-0.257843283918991,"Normal","Normal"
"IL-n_8","rcp60",2.07908711738513,"Jan",2022,"Jan 2022","North",NA,"Winter",NA,NA,NA
"IL-n_8","rcp60",1.03243337310413,"Feb",2022,"Feb 2022","North",NA,"Winter",NA,NA,NA
"IL-n_8","rcp60",-0.672068045465567,"Mar",2022,"Mar 2022","North",NA,"Spring",NA,NA,NA
"IL-n_8","rcp60",-0.334583182629414,"Apr",2022,"Apr 2022","North",NA,"Spring",NA,NA,NA
"IL-n_8","rcp60",-0.0657726427952231,"May",2022,"May 2022","North",NA,"Spring",NA,NA,NA
"IL-n_8","rcp60",0.773656641919699,"Jun",2022,"Jun 2022","North",NA,"Summer",NA,NA,NA
"IL-n_8","rcp60",-0.448323200573627,"Jul",2022,"Jul 2022","North",NA,"Summer",NA,NA,NA
"IL-n_8","rcp60",0.156432767628747,"Aug",2022,"Aug 2022","North",NA,"Summer",NA,NA,NA
"IL-n_8","rcp60",0.618762935572924,"Sep",2022,"Sep 2022","North",NA,"Fall",NA,NA,NA
"IL-n_8","rcp60",1.23743966217575,"Oct",2022,"Oct 2022","North",NA,"Fall",NA,NA,NA
"IL-n_8","rcp60",1.98359179368914,"Nov",2022,"Nov 2022","North",NA,"Fall",NA,NA,NA
"IL-n_8","rcp60",-1.28631850675999,"Dec",2022,"Dec 2022","North",0.786538016720521,"Winter",NA,"Abnormally Wet",NA
"IL-n_8","rcp60",-0.133141030462038,"Jan",2023,"Jan 2023","North",0.50991563674163,"Winter",0.01416953780116,"Abnormally Wet","Normal"
"IL-n_8","rcp60",-0.681587367164246,"Feb",2023,"Feb 2023","North",0.317440580353265,"Winter",0.01416953780116,"Normal","Normal"
"IL-n_8","rcp60",-0.191018551440591,"Mar",2023,"Mar 2023","North",0.409570781260432,"Spring",0.490297366138784,"Normal","Normal"
"IL-n_8","rcp60",-0.404983171127241,"Apr",2023,"Apr 2023","North",0.376378788719492,"Spring",0.490297366138784,"Normal","Normal"
"IL-n_8","rcp60",1.09189171603989,"May",2023,"May 2023","North",0.684942528436429,"Spring",0.490297366138784,"Abnormally Wet","Normal"
"IL-n_8","rcp60",-1.62746329366535,"Jun",2023,"Jun 2023","North",-0.0138941550911173,"Summer",0.0804415125046381,"Normal","Normal"
"IL-n_8","rcp60",0.318615080588087,"Jul",2023,"Jul 2023","North",0.249963511394805,"Summer",0.0804415125046381,"Normal","Normal"
"IL-n_8","rcp60",-1.02243980913609,"Aug",2023,"Aug 2023","North",0.00525518121022666,"Summer",0.0804415125046381,"Normal","Normal"
"IL-n_8","rcp60",0.949644771410177,"Sep",2023,"Sep 2023","North",0.122965500935082,"Fall",-0.319865968807336,"Normal","Normal"
"IL-n_8","rcp60",-0.824606049911424,"Oct",2023,"Oct 2023","North",-0.29209070044408,"Fall",-0.319865968807336,"Normal","Normal"
"IL-n_8","rcp60",-0.642217280207824,"Nov",2023,"Nov 2023","North",-0.790472706913009,"Fall",-0.319865968807336,"Abnormally Dry","Normal"
"IL-n_8","rcp60",-0.820247082682536,"Dec",2023,"Dec 2023","North",-0.784847603691415,"Winter",0.01416953780116,"Abnormally Dry","Normal"
"IL-n_8","rcp60",-0.171429557911432,"Jan",2024,"Jan 2024","North",-0.830126750910429,"Winter",-0.648952919465145,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",1.04165457858362,"Feb",2024,"Feb 2024","North",-0.639304623628616,"Winter",-0.648952919465145,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",0.351143040483341,"Mar",2024,"Mar 2024","North",-0.527455291514467,"Spring",-0.607249493387337,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",-0.436946205777341,"Apr",2024,"Apr 2024","North",-0.601741495114314,"Spring",-0.607249493387337,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",0.746691852980349,"May",2024,"May 2024","North",-0.692551693533229,"Spring",-0.607249493387337,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",-0.178245719604543,"Jun",2024,"Jun 2024","North",-0.204713238267525,"Summer",-0.641095455843721,"Normal","Abnormally Dry"
"IL-n_8","rcp60",-2.262484885957,"Jul",2024,"Jul 2024","North",-1.10421640720651,"Summer",-0.641095455843721,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.880074377832024,"Aug",2024,"Aug 2024","North",-0.614356722057128,"Summer",-0.641095455843721,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",-0.436091738875169,"Sep",2024,"Sep 2024","North",-0.868900607264382,"Fall",-0.590754644283297,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.927743695723592,"Oct",2024,"Oct 2024","North",-0.504060066366334,"Fall",-0.590754644283297,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",0.0770419555694222,"Nov",2024,"Nov 2024","North",-0.399303259219175,"Fall",-0.590754644283297,"Normal","Abnormally Dry"
"IL-n_8","rcp60",-1.02828845331178,"Dec",2024,"Dec 2024","North",-0.477427383856389,"Winter",-0.648952919465145,"Normal","Abnormally Dry"
"IL-n_8","rcp60",0.841568908665835,"Jan",2025,"Jan 2025","North",-0.397500337445594,"Winter",0.101752692255156,"Normal","Normal"
"IL-n_8","rcp60",1.56936797315797,"Feb",2025,"Feb 2025","North",-0.327758542278829,"Winter",0.101752692255156,"Normal","Normal"
"IL-n_8","rcp60",0.864141316876779,"Mar",2025,"Mar 2025","North",-0.2084421569262,"Spring",-0.178833722587442,"Normal","Normal"
"IL-n_8","rcp60",0.414620147021138,"Apr",2025,"Apr 2025","North",-0.0340028214275807,"Spring",-0.178833722587442,"Normal","Normal"
"IL-n_8","rcp60",-0.285351783371348,"May",2025,"May 2025","North",-0.294056189408544,"Spring",-0.178833722587442,"Normal","Normal"
"IL-n_8","rcp60",0.84340196930892,"Jun",2025,"Jun 2025","North",0.165800681592405,"Summer",0.567386895090317,"Normal","Abnormally Wet"
"IL-n_8","rcp60",0.227705024755126,"Jul",2025,"Jul 2025","North",0.930668495839115,"Summer",0.567386895090317,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.446946171021707,"Aug",2025,"Aug 2025","North",0.60569150783943,"Summer",0.567386895090317,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",1.32806516207865,"Sep",2025,"Sep 2025","North",0.942726960094751,"Fall",0.880013877470731,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",0.116303742817796,"Oct",2025,"Oct 2025","North",0.801947007784409,"Fall",0.880013877470731,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",0.828234451089901,"Nov",2025,"Nov 2025","North",0.895367664533034,"Fall",0.880013877470731,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",0.20379376416216,"Dec",2025,"Dec 2025","North",1.03051695648989,"Winter",0.101752692255156,"Moderately Wet","Normal"
"IL-n_8","rcp60",-1.27526320912833,"Jan",2026,"Jan 2026","North",0.856630107308551,"Winter",0.726525538567529,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-1.17791765363291,"Feb",2026,"Feb 2026","North",0.542387104733755,"Winter",0.726525538567529,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",1.47573120320166,"Mar",2026,"Mar 2026","North",0.703272202290054,"Spring",0.605023479969515,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.501752406856962,"Apr",2026,"Apr 2026","North",0.478575400204483,"Spring",0.605023479969515,"Normal","Abnormally Wet"
"IL-n_8","rcp60",0.368699717564184,"May",2026,"May 2026","North",0.633222837414009,"Spring",0.605023479969515,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.603854637562155,"Jun",2026,"Jun 2026","North",0.195722631668221,"Summer",0.574669839372846,"Normal","Abnormally Wet"
"IL-n_8","rcp60",1.20673462585824,"Jul",2026,"Jul 2026","North",0.601422152085159,"Summer",0.574669839372846,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",1.24381580433468,"Aug",2026,"Aug 2026","North",0.926864734365158,"Summer",0.574669839372846,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",1.56406609018418,"Sep",2026,"Sep 2026","North",0.943906190076189,"Fall",0.874818337964858,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",-0.00333298662138291,"Oct",2026,"Oct 2026","North",0.91354541429817,"Fall",0.874818337964858,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",-0.355575025790573,"Nov",2026,"Nov 2026","North",0.767003409520216,"Fall",0.874818337964858,"Abnormally Wet","Moderately Wet"
"IL-n_8","rcp60",0.348423861640535,"Dec",2026,"Dec 2026","North",0.78055940366028,"Winter",0.726525538567529,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-1.32803921149647,"Jan",2027,"Jan 2027","North",0.791786332422929,"Winter",0.137943606297608,"Abnormally Wet","Normal"
"IL-n_8","rcp60",-1.87053008577089,"Feb",2027,"Feb 2027","North",0.730317332214444,"Winter",0.137943606297608,"Abnormally Wet","Normal"
"IL-n_8","rcp60",-1.65394492766017,"Mar",2027,"Mar 2027","North",0.0450799793573342,"Spring",0.13496253099677,"Normal","Normal"
"IL-n_8","rcp60",0.763330800227404,"Apr",2027,"Apr 2027","North",0.362196205074718,"Spring",0.13496253099677,"Normal","Normal"
"IL-n_8","rcp60",-1.13462369974796,"May",2027,"May 2027","North",-0.00238859144174288,"Spring",0.13496253099677,"Normal","Normal"
"IL-n_8","rcp60",-1.23325586817972,"Jun",2027,"Jun 2027","North",-0.113047699592765,"Summer",-0.768171949087246,"Normal","Abnormally Dry"
"IL-n_8","rcp60",-0.951001069399624,"Jul",2027,"Jul 2027","North",-0.978321964328393,"Summer",-0.768171949087246,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.092757862125847,"Aug",2027,"Aug 2027","North",-1.21314618334058,"Summer",-0.768171949087246,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.669975732548899,"Sep",2027,"Sep 2027","North",-1.37887606114682,"Fall",-1.13121510637493,"Severe Drought","Moderate Drought"
"IL-n_8","rcp60",1.26125629934579,"Oct",2027,"Oct 2027","North",-1.09896457987927,"Fall",-1.13121510637493,"Moderate Drought","Moderate Drought"
"IL-n_8","rcp60",0.756995888848019,"Nov",2027,"Nov 2027","North",-0.915804678098701,"Fall",-1.13121510637493,"Moderate Drought","Moderate Drought"
"IL-n_8","rcp60",-0.740858712630728,"Dec",2027,"Dec 2027","North",-1.10827284574455,"Winter",0.137943606297608,"Moderate Drought","Normal"
"IL-n_8","rcp60",0.354622729309688,"Jan",2028,"Jan 2028","North",-0.972958193810843,"Winter",-0.34305472238551,"Moderate Drought","Normal"
"IL-n_8","rcp60",1.24468503116072,"Feb",2028,"Feb 2028","North",-0.548278210070061,"Winter",-0.34305472238551,"Abnormally Dry","Normal"
"IL-n_8","rcp60",0.477219416868657,"Mar",2028,"Mar 2028","North",-0.0981701990745586,"Spring",-0.306661194441703,"Normal","Normal"
"IL-n_8","rcp60",-0.243831102082105,"Apr",2028,"Apr 2028","North",-0.443139241215843,"Spring",-0.306661194441703,"Normal","Normal"
"IL-n_8","rcp60",-0.900484092263255,"May",2028,"May 2028","North",-0.378674143034707,"Spring",-0.306661194441703,"Normal","Normal"
"IL-n_8","rcp60",0.200738877230247,"Jun",2028,"Jun 2028","North",0.138325474701626,"Summer",0.753110290831275,"Normal","Abnormally Wet"
"IL-n_8","rcp60",1.57230964385297,"Jul",2028,"Jul 2028","North",1.08161359933082,"Summer",0.753110290831275,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",0.241502995444535,"Aug",2028,"Aug 2028","North",1.03939179846138,"Summer",0.753110290831275,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.684939146892203,"Sep",2028,"Sep 2028","North",0.748306556811217,"Fall",0.595381899580168,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",0.066683800774499,"Oct",2028,"Oct 2028","North",0.526744393280601,"Fall",0.595381899580168,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",0.673657577455906,"Nov",2028,"Nov 2028","North",0.511094748648687,"Fall",0.595381899580168,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.751021424252046,"Dec",2028,"Dec 2028","North",0.492072236724375,"Winter",-0.34305472238551,"Normal","Normal"
"IL-n_8","rcp60",-0.148389301185738,"Jan",2029,"Jan 2029","North",0.437107086024573,"Winter",-0.433437641294153,"Normal","Normal"
"IL-n_8","rcp60",-1.12277817190072,"Feb",2029,"Feb 2029","North",0.131716432458008,"Winter",-0.433437641294153,"Normal","Normal"
"IL-n_8","rcp60",-1.03356118121532,"Mar",2029,"Mar 2029","North",-0.186787620509266,"Spring",-0.280980462863975,"Normal","Normal"
"IL-n_8","rcp60",-0.529346512745085,"Apr",2029,"Apr 2029","North",-0.315929101773436,"Spring",-0.280980462863975,"Normal","Normal"
"IL-n_8","rcp60",-1.03316633436295,"May",2029,"May 2029","North",-0.340224666309222,"Spring",-0.280980462863975,"Normal","Normal"
"IL-n_8","rcp60",-2.00277669260125,"Jun",2029,"Jun 2029","North",-0.936794430217558,"Summer",-1.71754812321673,"Moderate Drought","Extreme Drought"
"IL-n_8","rcp60",-1.39395478759629,"Jul",2029,"Jul 2029","North",-2.03888130208607,"Summer",-1.71754812321673,"Exceptional Drought","Extreme Drought"
"IL-n_8","rcp60",-1.45878764479638,"Aug",2029,"Aug 2029","North",-2.17696863734656,"Summer",-1.71754812321673,"Exceptional Drought","Extreme Drought"
"IL-n_8","rcp60",-0.685717889435368,"Sep",2029,"Sep 2029","North",-2.1055511394858,"Fall",-1.87604466699543,"Exceptional Drought","Extreme Drought"
"IL-n_8","rcp60",1.42220610288643,"Oct",2029,"Oct 2029","North",-1.79989555320092,"Fall",-1.87604466699543,"Extreme Drought","Extreme Drought"
"IL-n_8","rcp60",0.872946374138888,"Nov",2029,"Nov 2029","North",-1.72268730829958,"Fall",-1.87604466699543,"Extreme Drought","Extreme Drought"
"IL-n_8","rcp60",-1.7066483656767,"Dec",2029,"Dec 2029","North",-1.86913644236504,"Winter",-0.433437641294153,"Extreme Drought","Normal"
"IL-n_8","rcp60",-0.841011986675214,"Jan",2030,"Jan 2030","North",-1.94249815412433,"Winter",-1.45659335584497,"Extreme Drought","Severe Drought"
"IL-n_8","rcp60",0.874678633232059,"Feb",2030,"Feb 2030","North",-1.87204116015012,"Winter",-1.45659335584497,"Extreme Drought","Severe Drought"
"IL-n_8","rcp60",-0.173146159156793,"Mar",2030,"Mar 2030","North",-1.71887776699251,"Spring",-1.76037035065815,"Extreme Drought","Extreme Drought"
"IL-n_8","rcp60",-1.19604168031942,"Apr",2030,"Apr 2030","North",-1.85675989344137,"Spring",-1.76037035065815,"Extreme Drought","Extreme Drought"
"IL-n_8","rcp60",-0.20593985008877,"May",2030,"May 2030","North",-1.70547339154057,"Spring",-1.76037035065815,"Extreme Drought","Extreme Drought"
"IL-n_8","rcp60",0.96972520075956,"Jun",2030,"Jun 2030","North",-0.884547063729227,"Summer",-0.721715909438217,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",-0.828617005074275,"Jul",2030,"Jul 2030","North",-0.692198997698386,"Summer",-0.721715909438217,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",-1.16840987533532,"Aug",2030,"Aug 2030","North",-0.588401666887039,"Summer",-0.721715909438217,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",-0.276165789310016,"Sep",2030,"Sep 2030","North",-0.427543403820087,"Fall",-0.694361705713827,"Normal","Abnormally Dry"
"IL-n_8","rcp60",-0.427236689445979,"Oct",2030,"Oct 2030","North",-0.802883119807533,"Fall",-0.694361705713827,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.481655387073368,"Nov",2030,"Nov 2030","North",-0.852658593513861,"Fall",-0.694361705713827,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.876716112604355,"Dec",2030,"Dec 2030","North",-0.555240753260465,"Winter",-1.45659335584497,"Abnormally Dry","Severe Drought"
"IL-n_8","rcp60",1.05987141699086,"Jan",2031,"Jan 2031","North",-0.373671533188783,"Winter",0.361300388513493,"Normal","Normal"
"IL-n_8","rcp60",-0.0919106864914015,"Feb",2031,"Feb 2031","North",-0.532663314646188,"Winter",0.361300388513493,"Abnormally Dry","Normal"
"IL-n_8","rcp60",-0.0926269626627284,"Mar",2031,"Mar 2031","North",-0.51840667729094,"Spring",0.0424727812115217,"Abnormally Dry","Normal"
"IL-n_8","rcp60",1.49093049550443,"Apr",2031,"Apr 2031","North",0.241849725913747,"Spring",0.0424727812115217,"Normal","Normal"
"IL-n_8","rcp60",0.44270932736151,"May",2031,"May 2031","North",0.403975295011758,"Spring",0.0424727812115217,"Normal","Normal"
"IL-n_8","rcp60",-0.0426921882984264,"Jun",2031,"Jun 2031","North",0.0771867465846062,"Summer",1.11936091875567,"Normal","Moderately Wet"
"IL-n_8","rcp60",2.26426929148385,"Jul",2031,"Jul 2031","North",1.42445419515001,"Summer",1.11936091875567,"Severely Wet","Moderately Wet"
"IL-n_8","rcp60",1.85148917238871,"Aug",2031,"Aug 2031","North",1.85644181453238,"Summer",1.11936091875567,"Extremely Wet","Moderately Wet"
"IL-n_8","rcp60",1.44585560934133,"Sep",2031,"Sep 2031","North",1.94998336753627,"Fall",1.94843620321352,"Extremely Wet","Extremely Wet"
"IL-n_8","rcp60",-0.010996482804497,"Oct",2031,"Oct 2031","North",1.98257271997201,"Fall",1.94843620321352,"Extremely Wet","Extremely Wet"
"IL-n_8","rcp60",-0.663785571906598,"Nov",2031,"Nov 2031","North",1.91275252213227,"Fall",1.94843620321352,"Extremely Wet","Extremely Wet"
"IL-n_8","rcp60",0.990171322785678,"Dec",2031,"Dec 2031","North",1.99023601337545,"Winter",0.361300388513493,"Extremely Wet","Normal"
"IL-n_8","rcp60",-1.09083903351841,"Jan",2032,"Jan 2032","North",1.95131893908257,"Winter",1.521225951754,"Extremely Wet","Severely Wet"
"IL-n_8","rcp60",1.05540701566607,"Feb",2032,"Feb 2032","North",2.11596566720057,"Winter",1.521225951754,"Exceptionally Wet","Severely Wet"
"IL-n_8","rcp60",-0.991853284825635,"Mar",2032,"Mar 2032","North",2.03576838698612,"Spring",1.8413247558861,"Exceptionally Wet","Extremely Wet"
"IL-n_8","rcp60",-0.910076801450307,"Apr",2032,"Apr 2032","North",1.7241056431732,"Spring",1.8413247558861,"Extremely Wet","Extremely Wet"
"IL-n_8","rcp60",0.730719734682786,"May",2032,"May 2032","North",1.76410023749898,"Spring",1.8413247558861,"Extremely Wet","Extremely Wet"
"IL-n_8","rcp60",0.448377828215959,"Jun",2032,"Jun 2032","North",1.78658978426471,"Summer",1.15489628099984,"Extremely Wet","Moderately Wet"
"IL-n_8","rcp60",0.803985128713212,"Jul",2032,"Jul 2032","North",1.07955440970112,"Summer",1.15489628099984,"Moderately Wet","Moderately Wet"
"IL-n_8","rcp60",0.500562890232148,"Aug",2032,"Aug 2032","North",0.59854464903368,"Summer",1.15489628099984,"Abnormally Wet","Moderately Wet"
"IL-n_8","rcp60",0.577351819229828,"Sep",2032,"Sep 2032","North",0.368283909473174,"Fall",0.589839020460798,"Normal","Abnormally Wet"
"IL-n_8","rcp60",1.97309719278864,"Oct",2032,"Oct 2032","North",0.746352291426681,"Fall",0.589839020460798,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-1.49896466733317,"Nov",2032,"Nov 2032","North",0.654880860482539,"Fall",0.589839020460798,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.0997724062984692,"Dec",2032,"Dec 2032","North",0.49639324897886,"Winter",1.521225951754,"Normal","Severely Wet"
"IL-n_8","rcp60",-1.23026623792289,"Jan",2033,"Jan 2033","North",0.479971268721947,"Winter",0.071203844355207,"Normal","Normal"
"IL-n_8","rcp60",-1.06178026383039,"Feb",2033,"Feb 2033","North",0.220041520278906,"Winter",0.071203844355207,"Normal","Normal"
"IL-n_8","rcp60",-1.8698081626705,"Mar",2033,"Mar 2033","North",0.025379721543224,"Spring",0.10195240035646,"Normal","Normal"
"IL-n_8","rcp60",0.753643360862029,"Apr",2033,"Apr 2033","North",0.43860251533785,"Spring",0.10195240035646,"Normal","Normal"
"IL-n_8","rcp60",-1.65677362542996,"May",2033,"May 2033","North",-0.158125035811695,"Spring",0.10195240035646,"Normal","Normal"
"IL-n_8","rcp60",-1.01498065724271,"Jun",2033,"Jun 2033","North",-0.564556346224691,"Summer",-0.472627734050797,"Abnormally Dry","Normal"
"IL-n_8","rcp60",1.26402748739472,"Jul",2033,"Jul 2033","North",-0.325535570911558,"Summer",-0.472627734050797,"Normal","Normal"
"IL-n_8","rcp60",-0.547519459217359,"Aug",2033,"Aug 2033","North",-0.527791285016142,"Summer",-0.472627734050797,"Abnormally Dry","Normal"
"IL-n_8","rcp60",0.476975622782953,"Sep",2033,"Sep 2033","North",-0.484146428940199,"Fall",-0.693411408790394,"Normal","Abnormally Dry"
"IL-n_8","rcp60",-0.20864164430107,"Oct",2033,"Oct 2033","North",-0.959156868823437,"Fall",-0.693411408790394,"Moderate Drought","Abnormally Dry"
"IL-n_8","rcp60",0.745088679975366,"Nov",2033,"Nov 2033","North",-0.636930928607546,"Fall",-0.693411408790394,"Abnormally Dry","Abnormally Dry"
"IL-n_8","rcp60",1.21523921279567,"Dec",2033,"Dec 2033","North",-0.486401255935232,"Winter",0.071203844355207,"Normal","Normal"
"IL-n_8","rcp60",0.549236764252037,"Jan",2034,"Jan 2034","North",-0.323714777943046,"Winter",0.054878600806734,"Normal","Normal"
"IL-n_8","rcp60",0.103264535795524,"Feb",2034,"Feb 2034","North",-0.156579856710797,"Winter",0.054878600806734,"Normal","Normal"
"IL-n_8","rcp60",0.165010609514065,"Mar",2034,"Mar 2034","North",0.269960044222019,"Spring",0.527978772564196,"Normal","Abnormally Wet"
"IL-n_8","rcp60",1.50617821635094,"Apr",2034,"Apr 2034","North",0.549263883360801,"Spring",0.527978772564196,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.738684440749453,"May",2034,"May 2034","North",0.764712390109768,"Spring",0.527978772564196,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.273114483413432,"Jun",2034,"Jun 2034","North",0.986822425610462,"Summer",0.706870607501401,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",0.250765105499647,"Jul",2034,"Jul 2034","North",0.565599604177099,"Summer",0.706870607501401,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.313173869682801,"Aug",2034,"Aug 2034","North",0.568189792716641,"Summer",0.706870607501401,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",-1.33400320849536,"Sep",2034,"Sep 2034","North",0.190306517077518,"Fall",0.323425891935262,"Normal","Normal"
"IL-n_8","rcp60",-0.605639804497088,"Oct",2034,"Oct 2034","North",0.109262528658505,"Fall",0.323425891935262,"Normal","Normal"
"IL-n_8","rcp60",2.6749991044167,"Nov",2034,"Nov 2034","North",0.670708630069762,"Fall",0.323425891935262,"Abnormally Wet","Normal"
"IL-n_8","rcp60",1.11842753302557,"Dec",2034,"Dec 2034","North",0.644930437074045,"Winter",0.054878600806734,"Abnormally Wet","Normal"
"IL-n_8","rcp60",1.05691262216209,"Jan",2035,"Jan 2035","North",0.713436147854429,"Winter",0.637327662864152,"Abnormally Wet","Abnormally Wet"
"IL-n_8","rcp60",0.786639094008139,"Feb",2035,"Feb 2035","North",0.856566914526954,"Winter",0.637327662864152,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",0.433237310076922,"Mar",2035,"Mar 2035","North",0.909116598248566,"Spring",0.507336961461388,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.288134064611291,"Apr",2035,"Apr 2035","North",0.362987407196038,"Spring",0.507336961461388,"Normal","Abnormally Wet"
"IL-n_8","rcp60",-1.20775182387106,"May",2035,"May 2035","North",0.249906878939559,"Spring",0.507336961461388,"Normal","Abnormally Wet"
"IL-n_8","rcp60",-0.0901055511577671,"Jun",2035,"Jun 2035","North",0.375091628359244,"Summer",0.462070612549377,"Normal","Normal"
"IL-n_8","rcp60",-0.0405521993519798,"Jul",2035,"Jul 2035","North",0.258661121670191,"Summer",0.462070612549377,"Normal","Normal"
"IL-n_8","rcp60",1.63208319174789,"Aug",2035,"Aug 2035","North",0.752459087618695,"Summer",0.462070612549377,"Abnormally Wet","Normal"
"IL-n_8","rcp60",0.481968279612232,"Sep",2035,"Sep 2035","North",1.03992338801531,"Fall",0.774412775174722,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.892955212250374,"Oct",2035,"Oct 2035","North",0.982566102667004,"Fall",0.774412775174722,"Moderately Wet","Abnormally Wet"
"IL-n_8","rcp60",-0.48359367883521,"Nov",2035,"Nov 2035","North",0.300748834841853,"Fall",0.774412775174722,"Normal","Abnormally Wet"
"IL-n_8","rcp60",1.47626531172029,"Dec",2035,"Dec 2035","North",0.341979926211072,"Winter",0.637327662864152,"Normal","Abnormally Wet"
"IL-n_8","rcp60",-0.230474161655009,"Jan",2036,"Jan 2036","North",0.180753773053447,"Winter",-0.12682528068183,"Normal","Normal"
"IL-n_8","rcp60",-0.875772123646975,"Feb",2036,"Feb 2036","North",-0.0375487236528334,"Winter",-0.12682528068183,"Normal","Normal"
"IL-n_8","rcp60",0.870089510788766,"Mar",2036,"Mar 2036","North",0.0639707473628476,"Spring",0.205008279686247,"Normal","Normal"
"IL-n_8","rcp60",0.135109306766793,"Apr",2036,"Apr 2036","North",0.134520316404481,"Spring",0.205008279686247,"Normal","Normal"
"IL-n_8","rcp60",-0.0388766664355445,"May",2036,"May 2036","North",0.416533775291411,"Spring",0.205008279686247,"Normal","Normal"
"IL-n_8","rcp60",0.249031056021987,"Jun",2036,"Jun 2036","North",0.584949605922885,"Summer",0.339950686261981,"Abnormally Wet","Normal"
"IL-n_8","rcp60",0.0765637216952625,"Jul",2036,"Jul 2036","North",0.606697233411131,"Summer",0.339950686261981,"Abnormally Wet","Normal"
