"county","year","crop_name","perc_eval","variable","value"
"Oneida",2020,"Soybeans",73.75,"perc_nt",22.0861784149312
"Oneida",2021,"Corn",78.74,"perc_nt",21.8588543023614
"Oneida",2021,"Soybeans",77.54,"perc_nt",12.4901144441501
"Onondaga",2015,"Corn",79.2,"perc_nt",48.4105133818442
"Onondaga",2015,"Soybeans",102.48,"perc_nt",48.8809356626754
"Onondaga",2016,"Corn",99.13,"perc_nt",14.5270483429374
"Onondaga",2016,"Soybeans",115.9,"perc_nt",7.67630950689132
"Onondaga",2017,"Corn",96.8,"perc_nt",54.2223712612094
"Onondaga",2017,"Soybeans",111.37,"perc_nt",60.0074316285791
"Onondaga",2018,"Corn",107.75,"perc_nt",36.091519706089
"Onondaga",2018,"Soybeans",124.73,"perc_nt",44.3962721026853
"Onondaga",2019,"Corn",109.47,"perc_nt",39.0437426659271
"Onondaga",2019,"Soybeans",109.91,"perc_nt",39.875385986413
"Onondaga",2020,"Corn",117.06,"perc_nt",36.5705969730499
"Onondaga",2020,"Soybeans",103.75,"perc_nt",59.9567852584982
"Onondaga",2021,"Corn",97.69,"perc_nt",30.0982154611174
"Onondaga",2021,"Soybeans",122.78,"perc_nt",34.324534738385
"Ontario",2015,"Corn",102.38,"perc_nt",42.1605644167576
"Ontario",2015,"Soybeans",105.33,"perc_nt",32.4309865942697
"Ontario",2016,"Corn",106.2,"perc_nt",18.4746493164599
"Ontario",2016,"Soybeans",119.38,"perc_nt",15.6666888995758
"Ontario",2017,"Corn",117.93,"perc_nt",49.2605369635809
"Ontario",2017,"Soybeans",123.93,"perc_nt",55.2872275605674
"Ontario",2018,"Soybeans",124.53,"perc_nt",55.6327320545192
"Ontario",2019,"Corn",123.12,"perc_nt",14.028113419241
"Ontario",2019,"Soybeans",119.07,"perc_nt",13.878839149607
"Ontario",2020,"Corn",120.53,"perc_nt",32.1963292200659
"Ontario",2020,"Soybeans",124.7,"perc_nt",43.7876183605394
"Ontario",2021,"Corn",111.37,"perc_nt",36.6931962824949
"Ontario",2021,"Soybeans",119.32,"perc_nt",31.8214698629763
"Orange",2016,"Corn",79.84,"perc_nt",8.90733882314156
"Orange",2017,"Corn",85.56,"perc_nt",7.26993002833152
"Orange",2017,"Soybeans",78.51,"perc_nt",0.844967875416346
"Orange",2018,"Soybeans",77.16,"perc_nt",9.99053038014644
"Orange",2020,"Corn",112.04,"perc_nt",5.66146516830978
"Orange",2020,"Soybeans",108.3,"perc_nt",2.76554842382645
"Orange",2021,"Corn",95.17,"perc_nt",6.33704271961135
"Orange",2021,"Soybeans",123.7,"perc_nt",17.9566716691525
"Oswego",2016,"Corn",79.5,"perc_nt",12.4641520655159
"Oswego",2016,"Soybeans",74.88,"perc_nt",11.2696636572125
"Oswego",2017,"Corn",80.14,"perc_nt",66.5293174341776
"Oswego",2018,"Soybeans",110.7,"perc_nt",50.872795669852
"Oswego",2019,"Soybeans",103.23,"perc_nt",41.6208845073579
"Oswego",2020,"Corn",107.91,"perc_nt",30.0457437309868
"Oswego",2020,"Soybeans",98.56,"perc_nt",60.4594780203189
"Oswego",2021,"Corn",89.63,"perc_nt",42.3160128004605
"Oswego",2021,"Soybeans",111.04,"perc_nt",32.573164168876
"Otsego",2015,"Soybeans",64.34,"perc_nt",51.993325543038
"Otsego",2016,"Corn",102.97,"perc_nt",49.9252724604931
"Otsego",2016,"Soybeans",51.58,"perc_nt",53.9295513760593
"Otsego",2017,"Corn",61.68,"perc_nt",12.9800814549982
"Otsego",2019,"Corn",67.15,"perc_nt",22.9523758587234
"Otsego",2019,"Soybeans",53.88,"perc_nt",17.9011638224526
"Otsego",2020,"Corn",58.58,"perc_nt",25.9819412911717
"Otsego",2020,"Soybeans",60.76,"perc_nt",35.3743609603758
"Otsego",2021,"Corn",53.8,"perc_nt",7.38383636761198
"Otsego",2021,"Soybeans",57.66,"perc_nt",11.1355006611239
"Schoharie",2015,"Corn",52.98,"perc_nt",5.18395551874409
"Schoharie",2016,"Corn",54.49,"perc_nt",7.23083135313821
"Schoharie",2017,"Corn",97.92,"perc_nt",2.30860158511305
"Schoharie",2020,"Corn",70.41,"perc_nt",0.741049752155103
"Schoharie",2021,"Corn",68.71,"perc_nt",0.578495757366801
"Schuyler",2019,"Soybeans",72.16,"perc_nt",35.2929270812944
"Schuyler",2020,"Soybeans",97.09,"perc_nt",49.1683300864369
"Seneca",2021,"Corn",124.67,"perc_nt",43.6544880423953
"Steuben",2015,"Corn",84.95,"perc_nt",35.1610833332213
"Steuben",2015,"Soybeans",64.97,"perc_nt",22.116705420187
"Steuben",2016,"Corn",83.61,"perc_nt",9.97016570641916
"Steuben",2016,"Soybeans",69.68,"perc_nt",10.3068011803739
"Steuben",2017,"Corn",100.09,"perc_nt",29.3527166981746
"Steuben",2017,"Soybeans",68.63,"perc_nt",22.4839276171483
"Steuben",2018,"Corn",124.27,"perc_nt",33.4567705094006
"Steuben",2018,"Soybeans",79.88,"perc_nt",35.1563484858397
"Steuben",2019,"Soybeans",75.19,"perc_nt",16.3767952733828
"Steuben",2020,"Corn",108.03,"perc_nt",26.9940564806928
"Steuben",2020,"Soybeans",76.3,"perc_nt",30.2159171026748
"Steuben",2021,"Corn",91.53,"perc_nt",14.5688164317999
"Steuben",2021,"Soybeans",88.56,"perc_nt",10.2027741935334
"Sullivan",2016,"Corn",54.71,"perc_nt",14.8141294440984
"Sullivan",2018,"Corn",72.87,"perc_nt",15.7739077271869
"Sullivan",2020,"Corn",62.34,"perc_nt",5.02600030322767
"Sullivan",2021,"Corn",50.05,"perc_nt",19.2200783630909
"Tioga",2015,"Corn",79.02,"perc_nt",39.2608904723454
"Tioga",2016,"Corn",108.64,"perc_nt",22.8651658898625
"Tioga",2016,"Soybeans",67.14,"perc_nt",14.0546280352255
"Tioga",2017,"Corn",52.81,"perc_nt",36.4191170086093
"Tioga",2018,"Corn",65.95,"perc_nt",35.29835672362
"Tioga",2018,"Soybeans",62.41,"perc_nt",42.7767326848839
"Tioga",2019,"Soybeans",55.38,"perc_nt",52.4118765636338
"Tioga",2020,"Soybeans",65.25,"perc_nt",22.9148272920439
"Tioga",2021,"Corn",54.37,"perc_nt",21.9631028247414
"Tompkins",2015,"Corn",111.67,"perc_nt",40.1775054278713
"Tompkins",2015,"Soybeans",83.83,"perc_nt",41.9339973163641
"Tompkins",2016,"Corn",121.74,"perc_nt",19.079221987838
"Tompkins",2016,"Soybeans",79.19,"perc_nt",18.9036050701961
"Tompkins",2017,"Corn",84.45,"perc_nt",43.4260018875733
"Tompkins",2017,"Soybeans",85.35,"perc_nt",47.8179854349233
"Tompkins",2018,"Corn",94.91,"perc_nt",34.3858879747105
"Tompkins",2018,"Soybeans",86.55,"perc_nt",45.999304026669
"Tompkins",2019,"Soybeans",97.32,"perc_nt",15.4658439140412
"Tompkins",2020,"Corn",88.03,"perc_nt",29.623413946836
"Tompkins",2020,"Soybeans",84.27,"perc_nt",52.3541174650202
"Tompkins",2021,"Corn",77.92,"perc_nt",29.5156976358095
"Tompkins",2021,"Soybeans",100.49,"perc_nt",26.9516443330185
"Wyoming",2015,"Corn",53.19,"perc_nt",33.8704634108869
"Wyoming",2015,"Soybeans",77.59,"perc_nt",25.4360889590337
"Wyoming",2017,"Corn",80.73,"perc_nt",59.9623548348641
"Wyoming",2017,"Soybeans",76.42,"perc_nt",51.5637050326043
"Wyoming",2018,"Corn",93.09,"perc_nt",46.6250934439643
"Wyoming",2018,"Soybeans",101.98,"perc_nt",56.124588355634
"Wyoming",2019,"Corn",109.9,"perc_nt",36.9251205519557
"Wyoming",2019,"Soybeans",98.8,"perc_nt",41.2168909157227
"Wyoming",2020,"Corn",90.68,"perc_nt",24.1536648091978
"Wyoming",2020,"Soybeans",100.12,"perc_nt",37.5902986768469
"Wyoming",2021,"Corn",72.58,"perc_nt",19.5541580171112
"Wyoming",2021,"Soybeans",101.49,"perc_nt",13.7031336438348
"Allegany",2015,"Soybeans",75.75,"perc_rt",62.0451924330321
"Allegany",2016,"Corn",83.45,"perc_rt",9.15388530815955
"Allegany",2017,"Corn",94.16,"perc_rt",54.0811521233517
"Allegany",2017,"Soybeans",81.03,"perc_rt",43.3633951360924
"Allegany",2018,"Corn",105.76,"perc_rt",54.8029486427196
"Allegany",2018,"Soybeans",93.06,"perc_rt",30.3691944355046
"Allegany",2019,"Soybeans",104.22,"perc_rt",64.582565761938
"Allegany",2020,"Corn",88.15,"perc_rt",66.5992366566898
"Allegany",2020,"Soybeans",67.85,"perc_rt",83.4313380297913
"Allegany",2021,"Soybeans",89.12,"perc_rt",68.8367412019232
"Broome",2016,"Corn",99.39,"perc_rt",35.6326939607467
"Broome",2017,"Corn",55.56,"perc_rt",53.7753377073159
"Broome",2018,"Corn",74.85,"perc_rt",49.9736973767199
"Broome",2020,"Corn",65.42,"perc_rt",57.2240933932784
"Broome",2020,"Soybeans",54.7,"perc_rt",37.0441800912528
"Broome",2021,"Corn",60.11,"perc_rt",57.6225082716266
"Cattaraugus",2015,"Corn",69.21,"perc_rt",32.1452348753285
"Cattaraugus",2015,"Soybeans",84.81,"perc_rt",35.6466747257025
"Cattaraugus",2016,"Corn",79.21,"perc_rt",29.7033333551789
"Cattaraugus",2016,"Soybeans",67.24,"perc_rt",41.7052546746423
"Cattaraugus",2017,"Corn",82.01,"perc_rt",55.7441098143649
"Cattaraugus",2017,"Soybeans",83.05,"perc_rt",56.3821454938981
"Cattaraugus",2018,"Corn",90.05,"perc_rt",53.7361125774295
"Cattaraugus",2019,"Soybeans",90.42,"perc_rt",58.1342596262054
"Cattaraugus",2020,"Corn",86.8,"perc_rt",55.7722692695408
"Cattaraugus",2020,"Soybeans",94.92,"perc_rt",64.1393437418509
"Cattaraugus",2021,"Corn",81.35,"perc_rt",50.7114771903356
"Cattaraugus",2021,"Soybeans",90.42,"perc_rt",63.3378779357221
"Cayuga",2015,"Corn",98.51,"perc_rt",40.554252794209
"Cayuga",2015,"Soybeans",105.42,"perc_rt",43.3215239980361
"Cayuga",2016,"Corn",99.39,"perc_rt",65.2082197343125
"Cayuga",2016,"Soybeans",112.71,"perc_rt",81.3503782515003
"Cayuga",2017,"Corn",112.65,"perc_rt",24.9454452493769
"Cayuga",2018,"Soybeans",123.84,"perc_rt",33.8506917257865
"Cayuga",2019,"Soybeans",108.05,"perc_rt",59.1119827665087
"Cayuga",2020,"Corn",110.73,"perc_rt",44.7703322724636
"Cayuga",2020,"Soybeans",117.66,"perc_rt",28.2366506114861
"Cayuga",2021,"Corn",99.93,"perc_rt",50.2989763980698
"Cayuga",2021,"Soybeans",119.26,"perc_rt",63.5458294404284
"Chautauqua",2015,"Corn",109.56,"perc_rt",43.9470574866314
"Chautauqua",2015,"Soybeans",91.67,"perc_rt",43.7521729305544
"Chautauqua",2016,"Corn",72.87,"perc_rt",48.2765324444618
"Chautauqua",2017,"Corn",80.92,"perc_rt",53.3127466012747
"Chautauqua",2017,"Soybeans",100.48,"perc_rt",62.974652632239
"Chautauqua",2018,"Corn",92.72,"perc_rt",55.0538604566771
"Chautauqua",2019,"Soybeans",68.11,"perc_rt",56.8892914907725
"Chautauqua",2020,"Corn",88.6,"perc_rt",57.1318909555112
"Chautauqua",2020,"Soybeans",102.79,"perc_rt",54.1358528635352
"Chautauqua",2021,"Corn",84.45,"perc_rt",48.7288821952789
"Chautauqua",2021,"Soybeans",111.2,"perc_rt",55.5365205827174
"Chemung",2015,"Soybeans",66.28,"perc_rt",45.1244042546519
"Chemung",2016,"Soybeans",85.44,"perc_rt",93.5747639757014
"Chemung",2017,"Corn",61.39,"perc_rt",62.0722266333491
"Chemung",2017,"Soybeans",72.35,"perc_rt",61.0827454705213
"Chemung",2018,"Corn",62.16,"perc_rt",64.9488537916429
"Chemung",2020,"Corn",66.21,"perc_rt",49.1303728737179
"Chemung",2020,"Soybeans",78.62,"perc_rt",30.8030954584224
"Chemung",2021,"Corn",67.49,"perc_rt",45.0126490947428
"Chemung",2021,"Soybeans",58.05,"perc_rt",53.4312141362791
"Chenango",2016,"Corn",50.68,"perc_rt",43.0096287671676
"Chenango",2017,"Corn",59.55,"perc_rt",37.1879797688206
"Chenango",2018,"Corn",65.48,"perc_rt",62.7040567130642
"Chenango",2020,"Corn",69.29,"perc_rt",57.9784950573645
"Chenango",2021,"Corn",63.6,"perc_rt",63.9466610512478
"Cortland",2015,"Corn",50.17,"perc_rt",33.0857816640839
"Cortland",2016,"Corn",82.7,"perc_rt",40.5440583785133
"Cortland",2016,"Soybeans",83.57,"perc_rt",64.6720400874214
"Cortland",2017,"Corn",61.52,"perc_rt",42.7819919353992
"Cortland",2017,"Soybeans",56.12,"perc_rt",37.9136819119846
"Cortland",2018,"Corn",69.94,"perc_rt",59.7329852691005
"Cortland",2019,"Corn",73.52,"perc_rt",75.4571333151707
"Cortland",2020,"Corn",70.44,"perc_rt",54.8515700351131
"Cortland",2020,"Soybeans",108.12,"perc_rt",52.1246464582325
"Cortland",2021,"Corn",63.71,"perc_rt",62.8907482761829
"Cortland",2021,"Soybeans",75.48,"perc_rt",66.0822753372395
"Delaware",2018,"Corn",83.22,"perc_rt",61.968446885592
"Delaware",2020,"Corn",65.02,"perc_rt",59.3148634995397
"Delaware",2021,"Corn",59.52,"perc_rt",62.5819496343063
"Erie",2015,"Corn",80.48,"perc_rt",32.5862594393052
"Erie",2015,"Soybeans",97.69,"perc_rt",34.6965219669135
"Erie",2016,"Corn",86.7,"perc_rt",22.1125587701722
"Erie",2016,"Soybeans",95.02,"perc_rt",14.1634512142855
"Erie",2017,"Corn",103.45,"perc_rt",37.2994179830048
"Erie",2017,"Soybeans",99.41,"perc_rt",54.408290166225
"Erie",2018,"Corn",113.8,"perc_rt",40.0365328357749
"Erie",2018,"Soybeans",115.59,"perc_rt",34.8397547879889
"Erie",2019,"Corn",114.64,"perc_rt",30.2172090215485
"Erie",2019,"Soybeans",94.74,"perc_rt",35.2491844900456
"Erie",2020,"Corn",114.51,"perc_rt",40.7812236354642
"Erie",2020,"Soybeans",105.2,"perc_rt",43.2881871366608
"Erie",2021,"Corn",97.17,"perc_rt",51.4349489218653
"Erie",2021,"Soybeans",112.08,"perc_rt",62.7841202480024
"Franklin",2020,"Corn",87.83,"perc_rt",7.29604177623336
"Franklin",2020,"Soybeans",79.03,"perc_rt",1.34586368379807
"Franklin",2021,"Corn",84.49,"perc_rt",7.20549993537912
"Fulton",2015,"Corn",53.18,"perc_rt",21.7121422179195
"Fulton",2016,"Corn",83.07,"perc_rt",6.76245815900908
"Fulton",2017,"Corn",98.26,"perc_rt",26.4789604298567
"Fulton",2018,"Corn",122.1,"perc_rt",23.5102712749115
"Fulton",2019,"Corn",97.45,"perc_rt",29.1761816354148
"Fulton",2021,"Corn",54.73,"perc_rt",23.1986797613054
"Genesee",2015,"Soybeans",91.17,"perc_rt",58.7785343710432
"Genesee",2017,"Soybeans",89.38,"perc_rt",58.6936507826343
"Genesee",2018,"Corn",101.34,"perc_rt",45.6963950896852
"Genesee",2018,"Soybeans",104.63,"perc_rt",48.6157391967415
"Genesee",2019,"Corn",101.7,"perc_rt",54.7329185498319
"Genesee",2019,"Soybeans",105.44,"perc_rt",52.9269787894177
"Genesee",2020,"Corn",101.4,"perc_rt",44.89872607216
"Genesee",2020,"Soybeans",105.05,"perc_rt",48.9594853910891
"Genesee",2021,"Soybeans",102.36,"perc_rt",54.4441529349488
"Herkimer",2015,"Corn",60.19,"perc_rt",65.410745771048
"Herkimer",2015,"Soybeans",63.37,"perc_rt",56.0002504749811
"Herkimer",2016,"Soybeans",73.45,"perc_rt",37.3753900765658
"Herkimer",2017,"Corn",83.8,"perc_rt",58.7964691558678
"Herkimer",2017,"Soybeans",57.02,"perc_rt",65.577752172574
"Herkimer",2018,"Soybeans",72.46,"perc_rt",86.4725179857088
"Herkimer",2019,"Soybeans",75.12,"perc_rt",76.5383211009624
"Herkimer",2020,"Corn",80.8,"perc_rt",55.2201521586434
"Herkimer",2020,"Soybeans",73.48,"perc_rt",56.9763419585606
"Herkimer",2021,"Corn",77.79,"perc_rt",75.9809507733688
"Herkimer",2021,"Soybeans",95.44,"perc_rt",77.5774439546923
"Jefferson",2015,"Corn",119.81,"perc_rt",66.6439797380728
"Jefferson",2015,"Soybeans",83.5,"perc_rt",64.454471920649
"Jefferson",2016,"Corn",67.92,"perc_rt",69.6181758930099
"Jefferson",2016,"Soybeans",79.31,"perc_rt",61.5804992274167
"Jefferson",2017,"Corn",83.99,"perc_rt",50.3904367990978
"Jefferson",2017,"Soybeans",73.55,"perc_rt",66.2931529969272
"Jefferson",2018,"Corn",87.06,"perc_rt",48.4638290235974
"Jefferson",2018,"Soybeans",78.54,"perc_rt",51.1350141157822
"Jefferson",2019,"Corn",95.86,"perc_rt",80.2776711487791
"Jefferson",2019,"Soybeans",83.31,"perc_rt",85.2347984813175
"Jefferson",2020,"Corn",92.41,"perc_rt",57.1106440194949
"Jefferson",2020,"Soybeans",75.99,"perc_rt",71.4526276205025
"Jefferson",2021,"Corn",80.1,"perc_rt",64.7639000977049
"Jefferson",2021,"Soybeans",87.97,"perc_rt",69.2118649858
"Lewis",2016,"Corn",62.71,"perc_rt",69.7387242557776
"Lewis",2016,"Soybeans",59.78,"perc_rt",85.3426311138801
"Lewis",2017,"Corn",78.35,"perc_rt",64.7352918487188
"Lewis",2017,"Soybeans",64.76,"perc_rt",60.5959045187834
"Lewis",2018,"Corn",98.54,"perc_rt",59.7880838750928
"Lewis",2019,"Corn",87.57,"perc_rt",69.1673581567266
"Lewis",2019,"Soybeans",92.59,"perc_rt",62.3994891663468
"Lewis",2020,"Corn",78.34,"perc_rt",66.8131120106351
"Lewis",2020,"Soybeans",92.55,"perc_rt",41.8482626488175
"Lewis",2021,"Corn",76.32,"perc_rt",63.1016742752018
"Lewis",2021,"Soybeans",88.8,"perc_rt",74.3918381994644
"Livingston",2015,"Corn",98.47,"perc_rt",46.0210679231092
"Livingston",2015,"Soybeans",93.32,"perc_rt",61.3217269141513
"Livingston",2017,"Corn",93.27,"perc_rt",37.7847223247957
"Livingston",2017,"Soybeans",97.24,"perc_rt",58.4741605851976
"Livingston",2018,"Corn",105.6,"perc_rt",44.3177148463689
"Livingston",2018,"Soybeans",106.77,"perc_rt",41.9314178034056
"Livingston",2019,"Corn",101.15,"perc_rt",54.9622327001352
"Livingston",2019,"Soybeans",115.79,"perc_rt",47.022027227055
"Livingston",2020,"Corn",109.44,"perc_rt",49.6853997479696
"Livingston",2020,"Soybeans",107.67,"perc_rt",36.9166731473825
"Livingston",2021,"Corn",92.9,"perc_rt",47.4436598687882
"Livingston",2021,"Soybeans",99.16,"perc_rt",60.2383476189465
"Madison",2015,"Corn",56.68,"perc_rt",14.1187669497031
"Madison",2015,"Soybeans",53.53,"perc_rt",21.7798066568755
"Madison",2016,"Corn",62.54,"perc_rt",62.8677673137954
"Madison",2016,"Soybeans",65.78,"perc_rt",76.4510906415346
"Madison",2017,"Corn",71.06,"perc_rt",35.7733642727212
"Madison",2017,"Soybeans",52.41,"perc_rt",45.9317475261586
"Madison",2018,"Corn",83.18,"perc_rt",55.0677094268635
"Madison",2018,"Soybeans",76.72,"perc_rt",61.4820489650482
"Madison",2019,"Corn",81.47,"perc_rt",68.8729576417018
"Madison",2019,"Soybeans",77.95,"perc_rt",72.6602653636902
"Madison",2020,"Corn",78.29,"perc_rt",61.9702610875019
"Madison",2020,"Soybeans",71.57,"perc_rt",60.1505375092043
"Madison",2021,"Corn",73.03,"perc_rt",62.1944225784897
"Madison",2021,"Soybeans",78.09,"perc_rt",67.4665406755663
"Montgomery",2015,"Corn",54.86,"perc_rt",32.4262406763912
"Montgomery",2016,"Corn",61.17,"perc_rt",25.3178204467295
"Montgomery",2017,"Corn",76.56,"perc_rt",35.8013595910351
"Montgomery",2018,"Corn",74,"perc_rt",28.8744694832203
"Montgomery",2020,"Corn",74.49,"perc_rt",32.5347343708043
"Montgomery",2020,"Soybeans",71.24,"perc_rt",44.3002349055761
"Montgomery",2021,"Corn",71.56,"perc_rt",37.0426701551516
"Montgomery",2021,"Soybeans",72.81,"perc_rt",57.9337740394408
"Oneida",2015,"Corn",56.79,"perc_rt",12.9986953519873
"Oneida",2015,"Soybeans",69.07,"perc_rt",12.4412576194859
"Oneida",2016,"Corn",94.41,"perc_rt",66.0999814445585
"Oneida",2016,"Soybeans",68.14,"perc_rt",74.18551750806
"Oneida",2017,"Corn",77.38,"perc_rt",53.9693738376621
"Oneida",2017,"Soybeans",64.74,"perc_rt",45.5575974402087
"Oneida",2018,"Corn",73.99,"perc_rt",57.6064517482302
"Oneida",2018,"Soybeans",79.76,"perc_rt",65.0469257474668
"Oneida",2019,"Corn",83.8,"perc_rt",69.810904117046
"Oneida",2019,"Soybeans",80.87,"perc_rt",73.0180074892165
"Oneida",2020,"Corn",83.74,"perc_rt",62.7744486377222
"Oneida",2020,"Soybeans",73.75,"perc_rt",62.8999695395239
"Oneida",2021,"Corn",78.74,"perc_rt",59.6359841399611
"Oneida",2021,"Soybeans",77.54,"perc_rt",67.4770876124102
"Onondaga",2015,"Corn",79.2,"perc_rt",35.1050119750035
"Onondaga",2015,"Soybeans",102.48,"perc_rt",41.5049567071065
"Onondaga",2016,"Corn",99.13,"perc_rt",67.5984856731354
"Onondaga",2016,"Soybeans",115.9,"perc_rt",82.3574593984781
"Onondaga",2017,"Corn",96.8,"perc_rt",34.0988489280376
"Onondaga",2017,"Soybeans",111.37,"perc_rt",36.1184055247526
"Onondaga",2018,"Corn",107.75,"perc_rt",55.586152364745
"Onondaga",2018,"Soybeans",124.73,"perc_rt",48.0596159105943
"Onondaga",2019,"Corn",109.47,"perc_rt",53.9854560274358
"Onondaga",2019,"Soybeans",109.91,"perc_rt",54.4937436993302
"Onondaga",2020,"Corn",117.06,"perc_rt",44.6637282264898
"Onondaga",2020,"Soybeans",103.75,"perc_rt",28.568306057841
"Onondaga",2021,"Corn",97.69,"perc_rt",52.1578640355525
"Onondaga",2021,"Soybeans",122.78,"perc_rt",55.2458684671444
"Ontario",2015,"Corn",102.38,"perc_rt",40.9649152190541
"Ontario",2015,"Soybeans",105.33,"perc_rt",49.6780678846315
"Ontario",2016,"Corn",106.2,"perc_rt",43.536793469457
"Ontario",2016,"Soybeans",119.38,"perc_rt",44.7082053979483
"Ontario",2017,"Corn",117.93,"perc_rt",35.3238843191416
"Ontario",2017,"Soybeans",123.93,"perc_rt",34.5579379224371
"Ontario",2018,"Soybeans",124.53,"perc_rt",31.1758310424766
"Ontario",2019,"Corn",123.12,"perc_rt",69.5711273519675
"Ontario",2019,"Soybeans",119.07,"perc_rt",69.8946265402753
"Ontario",2020,"Corn",120.53,"perc_rt",46.3339164821117
"Ontario",2020,"Soybeans",124.7,"perc_rt",39.1503167626121
"Ontario",2021,"Corn",111.37,"perc_rt",47.5120771160873
"Ontario",2021,"Soybeans",119.32,"perc_rt",55.9109176407093
"Orange",2016,"Corn",79.84,"perc_rt",6.19984707731097
"Orange",2016,"Soybeans",75.25,"perc_rt",10.8348414705986
"Orange",2017,"Corn",85.56,"perc_rt",6.58227195552985
"Orange",2017,"Soybeans",78.51,"perc_rt",10.0370453004635
"Orange",2018,"Soybeans",77.16,"perc_rt",5.28727419871225
"Orange",2020,"Corn",112.04,"perc_rt",5.04361429826503
"Orange",2020,"Soybeans",108.3,"perc_rt",18.6185079840129
"Orange",2021,"Corn",95.17,"perc_rt",4.54934903522215
"Orange",2021,"Soybeans",123.7,"perc_rt",1.35435948607797
"Oswego",2016,"Corn",79.5,"perc_rt",77.9890715576511
"Oswego",2016,"Soybeans",74.88,"perc_rt",76.4831541743745
"Oswego",2017,"Corn",80.14,"perc_rt",20.9834986104811
"Oswego",2018,"Soybeans",110.7,"perc_rt",35.303118427786
"Oswego",2019,"Soybeans",103.23,"perc_rt",55.4078268512866
"Oswego",2020,"Corn",107.91,"perc_rt",44.1912487783997
"Oswego",2020,"Soybeans",98.56,"perc_rt",32.5256040459344
"Oswego",2021,"Corn",89.63,"perc_rt",42.8879137630992
"Oswego",2021,"Soybeans",111.04,"perc_rt",51.0465542881149
"Otsego",2015,"Soybeans",64.34,"perc_rt",43.2249969117321
"Otsego",2016,"Corn",102.97,"perc_rt",37.9075594894907
"Otsego",2016,"Soybeans",51.58,"perc_rt",37.3140305094012
"Otsego",2017,"Corn",61.68,"perc_rt",56.9675576182695
"Otsego",2019,"Corn",67.15,"perc_rt",70.8788172587632
"Otsego",2019,"Soybeans",53.88,"perc_rt",71.4073082494
"Otsego",2020,"Corn",58.58,"perc_rt",51.9710446406398
"Otsego",2020,"Soybeans",60.76,"perc_rt",48.154765543215
"Otsego",2021,"Corn",53.8,"perc_rt",69.7883694475084
"Otsego",2021,"Soybeans",57.66,"perc_rt",68.7971245593202
"Schoharie",2015,"Corn",52.98,"perc_rt",8.97755120382187
"Schoharie",2016,"Corn",54.49,"perc_rt",6.24568411833156
"Schoharie",2017,"Corn",97.92,"perc_rt",8.18854194718715
"Schoharie",2020,"Corn",70.41,"perc_rt",7.11164324140359
"Schoharie",2021,"Corn",68.71,"perc_rt",14.1167034576438
"Schuyler",2019,"Soybeans",72.16,"perc_rt",43.4143939190903
"Schuyler",2020,"Soybeans",97.09,"perc_rt",38.9256860491871
"Seneca",2021,"Corn",124.67,"perc_rt",39.0966187860217
"Steuben",2015,"Corn",84.95,"perc_rt",47.4477409743716
"Steuben",2015,"Soybeans",64.97,"perc_rt",64.5426110157081
"Steuben",2016,"Corn",83.61,"perc_rt",20.0757390037312
"Steuben",2016,"Soybeans",69.68,"perc_rt",34.1757372053812
"Steuben",2017,"Corn",100.09,"perc_rt",55.0843410172766
"Steuben",2017,"Soybeans",68.63,"perc_rt",50.7800524555695
"Steuben",2018,"Corn",124.27,"perc_rt",49.6482256940163
"Steuben",2018,"Soybeans",79.88,"perc_rt",47.0040770491862
"Steuben",2019,"Soybeans",75.19,"perc_rt",64.4535923564355
"Steuben",2020,"Corn",108.03,"perc_rt",55.0404633496965
"Steuben",2020,"Soybeans",76.3,"perc_rt",52.6037071375564
"Steuben",2021,"Corn",91.53,"perc_rt",55.5425037218723
"Steuben",2021,"Soybeans",88.56,"perc_rt",47.2765927167327
"Sullivan",2016,"Corn",54.71,"perc_rt",74.773978254993
"Sullivan",2018,"Corn",72.87,"perc_rt",66.3756572084624
"Sullivan",2020,"Corn",62.34,"perc_rt",61.7338181247259
"Sullivan",2021,"Corn",50.05,"perc_rt",66.2883835672489
"Tioga",2015,"Corn",79.02,"perc_rt",33.4733743877026
"Tioga",2016,"Corn",108.64,"perc_rt",46.814111567479
"Tioga",2016,"Soybeans",67.14,"perc_rt",47.91037417302
"Tioga",2017,"Corn",52.81,"perc_rt",46.6190533103753
"Tioga",2018,"Corn",65.95,"perc_rt",50.3333936895962
"Tioga",2018,"Soybeans",62.41,"perc_rt",50.3848374967421
"Tioga",2019,"Soybeans",55.38,"perc_rt",31.061862026479
"Tioga",2020,"Soybeans",65.25,"perc_rt",49.5191557243298
"Tioga",2021,"Corn",54.37,"perc_rt",57.7923326970564
"Tompkins",2015,"Corn",111.67,"perc_rt",50.5720178855628
"Tompkins",2015,"Soybeans",83.83,"perc_rt",52.1580199650325
"Tompkins",2016,"Corn",121.74,"perc_rt",45.6869570134209
"Tompkins",2016,"Soybeans",79.19,"perc_rt",70.2791166066422
"Tompkins",2017,"Corn",84.45,"perc_rt",37.6478724235299
"Tompkins",2017,"Soybeans",85.35,"perc_rt",42.6000792477202
"Tompkins",2018,"Corn",94.91,"perc_rt",53.5004647652281
"Tompkins",2018,"Soybeans",86.55,"perc_rt",44.6658777860011
"Tompkins",2019,"Soybeans",97.32,"perc_rt",70.2752299107871
"Tompkins",2020,"Corn",88.03,"perc_rt",46.8442954728341
