"state","county","fips","year","crop_name","perc_eval","variable","value"
"IL","Will County",17197,2019,"Corn",75.44,"perc_cc",2.15898183266965
"IL","Will County",17197,2019,"Soybeans",75.44,"perc_cc",3.08579595623963
"IL","Will County",17197,2020,"Corn",99.79,"perc_cc",5.21849334128814
"IL","Will County",17197,2020,"Soybeans",99.79,"perc_cc",5.48529154066041
"IL","Will County",17197,2021,"Corn",98.38,"perc_cc",6.38144952488166
"IL","Will County",17197,2021,"Soybeans",98.38,"perc_cc",3.04096741661827
"IL","Williamson County",17199,2015,"Corn",66.71,"perc_cc",6.43655724120456
"IL","Williamson County",17199,2015,"Soybeans",66.71,"perc_cc",6.00538614904098
"IL","Williamson County",17199,2016,"Corn",70.72,"perc_cc",10.1699709837291
"IL","Williamson County",17199,2016,"Soybeans",70.72,"perc_cc",9.3399543446965
"IL","Williamson County",17199,2017,"Corn",77.04,"perc_cc",7.44797734363406
"IL","Williamson County",17199,2017,"Soybeans",77.04,"perc_cc",8.10560452105799
"IL","Williamson County",17199,2018,"Corn",74.76,"perc_cc",8.64458378285073
"IL","Williamson County",17199,2018,"Soybeans",74.76,"perc_cc",8.88151137152817
"IL","Williamson County",17199,2019,"Corn",56.96,"perc_cc",7.39608479001848
"IL","Williamson County",17199,2019,"Soybeans",56.96,"perc_cc",8.9719781886172
"IL","Williamson County",17199,2020,"Corn",77.57,"perc_cc",15.8615474837417
"IL","Williamson County",17199,2020,"Soybeans",77.57,"perc_cc",8.20347166015468
"IL","Williamson County",17199,2021,"Corn",73.6,"perc_cc",22.3906428674329
"IL","Williamson County",17199,2021,"Soybeans",73.6,"perc_cc",21.6288556160779
"IL","Winnebago County",17201,2015,"Corn",85.2,"perc_cc",32.9196188505883
"IL","Winnebago County",17201,2015,"Soybeans",85.2,"perc_cc",23.6896066437073
"IL","Winnebago County",17201,2016,"Corn",85.91,"perc_cc",0.25438921646008
"IL","Winnebago County",17201,2016,"Soybeans",85.91,"perc_cc",0.160936158444051
"IL","Winnebago County",17201,2017,"Corn",87.16,"perc_cc",2.10459156327077
"IL","Winnebago County",17201,2017,"Soybeans",87.16,"perc_cc",2.28435002389204
"IL","Winnebago County",17201,2018,"Corn",87.32,"perc_cc",4.66170575787296
"IL","Winnebago County",17201,2018,"Soybeans",87.32,"perc_cc",2.2631290180575
"IL","Winnebago County",17201,2019,"Corn",79.87,"perc_cc",3.22900916941417
"IL","Winnebago County",17201,2019,"Soybeans",79.87,"perc_cc",2.93879720319341
"IL","Winnebago County",17201,2020,"Corn",85.91,"perc_cc",11.7289635970241
"IL","Winnebago County",17201,2020,"Soybeans",85.91,"perc_cc",12.2529072967869
"IL","Winnebago County",17201,2021,"Corn",86.03,"perc_cc",6.00975845813826
"IL","Winnebago County",17201,2021,"Soybeans",86.03,"perc_cc",3.95609851290088
"IL","Woodford County",17203,2015,"Corn",92.8,"perc_cc",1.79777227157195
"IL","Woodford County",17203,2015,"Soybeans",92.8,"perc_cc",1.68746558677483
"IL","Woodford County",17203,2016,"Corn",92.71,"perc_cc",3.47868299245685
"IL","Woodford County",17203,2016,"Soybeans",92.71,"perc_cc",3.14867030678559
"IL","Woodford County",17203,2017,"Corn",92.84,"perc_cc",1.78658419836723
"IL","Woodford County",17203,2017,"Soybeans",92.84,"perc_cc",3.99318568299554
"IL","Woodford County",17203,2018,"Corn",92.62,"perc_cc",2.03508835994607
"IL","Woodford County",17203,2018,"Soybeans",92.62,"perc_cc",2.65128614611011
"IL","Woodford County",17203,2019,"Corn",91.51,"perc_cc",2.76938178738896
"IL","Woodford County",17203,2019,"Soybeans",91.51,"perc_cc",7.14945067356216
"IL","Woodford County",17203,2020,"Corn",92.53,"perc_cc",3.01524622544089
"IL","Woodford County",17203,2020,"Soybeans",92.53,"perc_cc",2.67605339070135
"IL","Woodford County",17203,2021,"Corn",91.81,"perc_cc",3.2077500534723
"IL","Woodford County",17203,2021,"Soybeans",91.81,"perc_cc",4.06283467899074
"IL","Adams County",17001,2015,"Corn",67.15,"perc_nt",36.2743561232104
"IL","Adams County",17001,2015,"Soybeans",67.15,"perc_nt",55.3677899263881
"IL","Adams County",17001,2016,"Corn",69.99,"perc_nt",24.966808281164
"IL","Adams County",17001,2016,"Soybeans",69.99,"perc_nt",23.6506848150745
"IL","Adams County",17001,2017,"Corn",70.5,"perc_nt",43.2651640936997
"IL","Adams County",17001,2017,"Soybeans",70.5,"perc_nt",41.4515062183966
"IL","Adams County",17001,2018,"Corn",70.39,"perc_nt",26.6770746553973
"IL","Adams County",17001,2018,"Soybeans",70.39,"perc_nt",31.5502693522408
"IL","Adams County",17001,2019,"Corn",63.84,"perc_nt",54.6210472178728
"IL","Adams County",17001,2019,"Soybeans",63.84,"perc_nt",51.6331765058983
"IL","Adams County",17001,2020,"Corn",70.95,"perc_nt",57.4308124140073
"IL","Adams County",17001,2020,"Soybeans",70.95,"perc_nt",35.8854689616755
"IL","Adams County",17001,2021,"Corn",70.72,"perc_nt",33.5219318721083
"IL","Adams County",17001,2021,"Soybeans",70.72,"perc_nt",38.7286833956905
"IL","Alexander County",17003,2015,"Corn",110.09,"perc_nt",27.7094982512792
"IL","Alexander County",17003,2015,"Soybeans",110.09,"perc_nt",39.444846158425
"IL","Alexander County",17003,2016,"Corn",113.54,"perc_nt",64.4649956903993
"IL","Alexander County",17003,2016,"Soybeans",113.54,"perc_nt",51.1811393198059
"IL","Alexander County",17003,2017,"Corn",105.96,"perc_nt",65.7574901191545
"IL","Alexander County",17003,2017,"Soybeans",105.96,"perc_nt",67.2176918727714
"IL","Alexander County",17003,2018,"Corn",111.11,"perc_nt",69.4919900694391
"IL","Alexander County",17003,2018,"Soybeans",111.11,"perc_nt",60.0843337064858
"IL","Alexander County",17003,2019,"Corn",37.54,"perc_nt",80.3947055970376
"IL","Alexander County",17003,2019,"Soybeans",37.54,"perc_nt",81.0691485090907
"IL","Alexander County",17003,2020,"Corn",97.24,"perc_nt",75.5372893237165
"IL","Alexander County",17003,2020,"Soybeans",97.24,"perc_nt",69.4812427834545
"IL","Alexander County",17003,2021,"Corn",113.56,"perc_nt",64.2560728093815
"IL","Alexander County",17003,2021,"Soybeans",113.56,"perc_nt",57.7117597485618
"IL","Bond County",17005,2015,"Corn",87.2,"perc_nt",35.1257928159185
"IL","Bond County",17005,2015,"Soybeans",87.2,"perc_nt",80.1251013680498
"IL","Bond County",17005,2016,"Corn",90.1,"perc_nt",67.6533595299718
"IL","Bond County",17005,2016,"Soybeans",90.1,"perc_nt",71.0280211985461
"IL","Bond County",17005,2017,"Corn",92.86,"perc_nt",56.1649001042301
"IL","Bond County",17005,2017,"Soybeans",92.86,"perc_nt",77.8990111038961
"IL","Bond County",17005,2018,"Corn",90.13,"perc_nt",51.6022526156273
"IL","Bond County",17005,2018,"Soybeans",90.13,"perc_nt",45.0323516651392
"IL","Bond County",17005,2019,"Corn",85.86,"perc_nt",77.9691752899955
"IL","Bond County",17005,2019,"Soybeans",85.86,"perc_nt",77.2905784900107
"IL","Bond County",17005,2020,"Corn",93.6,"perc_nt",70.7192124017395
"IL","Bond County",17005,2020,"Soybeans",93.6,"perc_nt",56.4978778245118
"IL","Bond County",17005,2021,"Corn",91.73,"perc_nt",77.4759343216647
"IL","Bond County",17005,2021,"Soybeans",91.73,"perc_nt",46.3644832955202
"IL","Boone County",17007,2015,"Corn",111.72,"perc_nt",34.9977839385517
"IL","Boone County",17007,2015,"Soybeans",111.72,"perc_nt",29.0300005178978
"IL","Boone County",17007,2016,"Corn",112.8,"perc_nt",34.2274843348829
"IL","Boone County",17007,2016,"Soybeans",112.8,"perc_nt",44.4423557293199
"IL","Boone County",17007,2017,"Corn",112.21,"perc_nt",45.8681253165436
"IL","Boone County",17007,2017,"Soybeans",112.21,"perc_nt",37.0151727063968
"IL","Boone County",17007,2018,"Corn",113.22,"perc_nt",15.7258602259368
"IL","Boone County",17007,2018,"Soybeans",113.22,"perc_nt",12.0381792625352
"IL","Boone County",17007,2019,"Corn",98.44,"perc_nt",47.4529761897531
"IL","Boone County",17007,2019,"Soybeans",98.44,"perc_nt",44.634319200412
"IL","Boone County",17007,2020,"Corn",111.29,"perc_nt",41.7434666115319
"IL","Boone County",17007,2020,"Soybeans",111.29,"perc_nt",38.2619827971119
"IL","Boone County",17007,2021,"Corn",111.01,"perc_nt",20.2394996660774
"IL","Boone County",17007,2021,"Soybeans",111.01,"perc_nt",22.4919895568951
"IL","Brown County",17009,2015,"Corn",86.01,"perc_nt",76.2573935256555
"IL","Brown County",17009,2015,"Soybeans",86.01,"perc_nt",84.8636071081794
"IL","Brown County",17009,2016,"Corn",87.14,"perc_nt",26.6939479865318
"IL","Brown County",17009,2016,"Soybeans",87.14,"perc_nt",58.6536808537113
"IL","Brown County",17009,2017,"Corn",87.45,"perc_nt",49.7177026857309
"IL","Brown County",17009,2017,"Soybeans",87.45,"perc_nt",56.7778748738183
"IL","Brown County",17009,2018,"Corn",87.24,"perc_nt",33.5084489502847
"IL","Brown County",17009,2018,"Soybeans",87.24,"perc_nt",54.812501983643
"IL","Brown County",17009,2019,"Corn",81.99,"perc_nt",57.7510510268552
"IL","Brown County",17009,2019,"Soybeans",81.99,"perc_nt",59.2810347071359
"IL","Brown County",17009,2020,"Corn",87.69,"perc_nt",68.1494141278462
"IL","Brown County",17009,2020,"Soybeans",87.69,"perc_nt",43.4005045284232
"IL","Brown County",17009,2021,"Corn",88.14,"perc_nt",48.9391627701624
"IL","Brown County",17009,2021,"Soybeans",88.14,"perc_nt",59.7673353779598
"IL","Bureau County",17011,2015,"Corn",101.54,"perc_nt",38.6101898896144
"IL","Bureau County",17011,2015,"Soybeans",101.54,"perc_nt",47.658911839916
"IL","Bureau County",17011,2016,"Corn",101.93,"perc_nt",20.4614138179649
"IL","Bureau County",17011,2016,"Soybeans",101.93,"perc_nt",25.0598479887121
"IL","Bureau County",17011,2017,"Corn",102.25,"perc_nt",36.2702141490195
"IL","Bureau County",17011,2017,"Soybeans",102.25,"perc_nt",50.7186758318878
"IL","Bureau County",17011,2018,"Corn",102.24,"perc_nt",19.8600363020376
"IL","Bureau County",17011,2018,"Soybeans",102.24,"perc_nt",28.8249738315404
"IL","Bureau County",17011,2019,"Corn",87.02,"perc_nt",15.2458214061292
"IL","Bureau County",17011,2019,"Soybeans",87.02,"perc_nt",9.62121255919576
"IL","Bureau County",17011,2020,"Corn",101.73,"perc_nt",29.8831090164647
"IL","Bureau County",17011,2020,"Soybeans",101.73,"perc_nt",28.5316643280064
"IL","Bureau County",17011,2021,"Corn",101.95,"perc_nt",19.1898116569579
"IL","Bureau County",17011,2021,"Soybeans",101.95,"perc_nt",16.7759641578803
"IL","Calhoun County",17013,2015,"Corn",55.65,"perc_nt",64.895275062242
"IL","Calhoun County",17013,2015,"Soybeans",55.65,"perc_nt",68.2585141997834
"IL","Calhoun County",17013,2016,"Corn",56.23,"perc_nt",52.7822195635939
"IL","Calhoun County",17013,2016,"Soybeans",56.23,"perc_nt",62.4812046602248
"IL","Calhoun County",17013,2017,"Corn",57.41,"perc_nt",18.8348720166487
"IL","Calhoun County",17013,2017,"Soybeans",57.41,"perc_nt",22.4544533678882
"IL","Calhoun County",17013,2018,"Corn",55.7,"perc_nt",45.8220817516185
"IL","Calhoun County",17013,2018,"Soybeans",55.7,"perc_nt",52.1955531210558
"IL","Calhoun County",17013,2019,"Corn",51.13,"perc_nt",74.9431881908692
"IL","Calhoun County",17013,2019,"Soybeans",51.13,"perc_nt",72.8784546263121
"IL","Calhoun County",17013,2020,"Corn",57.71,"perc_nt",55.696005085064
"IL","Calhoun County",17013,2020,"Soybeans",57.71,"perc_nt",52.3332438807106
"IL","Calhoun County",17013,2021,"Corn",57.24,"perc_nt",51.5607436080053
"IL","Calhoun County",17013,2021,"Soybeans",57.24,"perc_nt",58.9427745477263
"IL","Carroll County",17015,2015,"Corn",80.79,"perc_nt",69.673645756363
"IL","Carroll County",17015,2015,"Soybeans",80.79,"perc_nt",75.9258720974698
"IL","Carroll County",17015,2016,"Corn",80.88,"perc_nt",19.0238630120809
"IL","Carroll County",17015,2016,"Soybeans",80.88,"perc_nt",54.8688368561712
"IL","Carroll County",17015,2017,"Corn",81.6,"perc_nt",35.4420983671969
"IL","Carroll County",17015,2017,"Soybeans",81.6,"perc_nt",61.310716445022
"IL","Carroll County",17015,2018,"Corn",81.26,"perc_nt",20.5536682082432
"IL","Carroll County",17015,2018,"Soybeans",81.26,"perc_nt",41.0121731228833
"IL","Carroll County",17015,2019,"Corn",80.25,"perc_nt",35.4442427577203
"IL","Carroll County",17015,2019,"Soybeans",80.25,"perc_nt",49.8287214950727
"IL","Carroll County",17015,2020,"Corn",81.11,"perc_nt",40.6232667548188
"IL","Carroll County",17015,2020,"Soybeans",81.11,"perc_nt",64.2406758974341
"IL","Carroll County",17015,2021,"Corn",81.25,"perc_nt",28.5138331075195
"IL","Carroll County",17015,2021,"Soybeans",81.25,"perc_nt",42.1465250898891
"IL","Cass County",17017,2015,"Corn",85.18,"perc_nt",45.7969988500716
"IL","Cass County",17017,2015,"Soybeans",85.18,"perc_nt",57.837183127828
"IL","Cass County",17017,2016,"Corn",85.06,"perc_nt",15.0373894333521
"IL","Cass County",17017,2016,"Soybeans",85.06,"perc_nt",41.5854405972071
"IL","Cass County",17017,2017,"Corn",85.57,"perc_nt",38.9921620572177
"IL","Cass County",17017,2017,"Soybeans",85.57,"perc_nt",44.3909001189432
"IL","Cass County",17017,2018,"Corn",85.97,"perc_nt",31.3357163874992
"IL","Cass County",17017,2018,"Soybeans",85.97,"perc_nt",35.1852999798842
"IL","Cass County",17017,2019,"Corn",82.1,"perc_nt",47.4709027514428
"IL","Cass County",17017,2019,"Soybeans",82.1,"perc_nt",48.4245240174693
"IL","Cass County",17017,2020,"Corn",85.58,"perc_nt",44.2351734281191
"IL","Cass County",17017,2020,"Soybeans",85.58,"perc_nt",38.3986610287976
"IL","Cass County",17017,2021,"Corn",85.64,"perc_nt",40.6023889934477
"IL","Cass County",17017,2021,"Soybeans",85.64,"perc_nt",34.8584770861243
"IL","Champaign County",17019,2015,"Corn",94.39,"perc_nt",20.7267230484656
"IL","Champaign County",17019,2015,"Soybeans",94.39,"perc_nt",29.3295399903292
"IL","Champaign County",17019,2016,"Corn",94.5,"perc_nt",20.9942370864591
"IL","Champaign County",17019,2016,"Soybeans",94.5,"perc_nt",26.4825638853262
"IL","Champaign County",17019,2017,"Corn",94.5,"perc_nt",27.4238716264937
"IL","Champaign County",17019,2017,"Soybeans",94.5,"perc_nt",28.1211386577858
"IL","Champaign County",17019,2018,"Corn",94.45,"perc_nt",8.8092191616643
"IL","Champaign County",17019,2018,"Soybeans",94.45,"perc_nt",9.98016315996448
"IL","Champaign County",17019,2019,"Corn",93.96,"perc_nt",56.6131947381859
"IL","Champaign County",17019,2019,"Soybeans",93.96,"perc_nt",28.9922748674409
"IL","Champaign County",17019,2020,"Corn",94.39,"perc_nt",28.7498668298539
"IL","Champaign County",17019,2020,"Soybeans",94.39,"perc_nt",10.6123778630161
"IL","Champaign County",17019,2021,"Corn",93.95,"perc_nt",18.1659882919836
"IL","Champaign County",17019,2021,"Soybeans",93.95,"perc_nt",10.7244093620497
"IL","Christian County",17021,2015,"Corn",95.71,"perc_nt",24.3089987936524
"IL","Christian County",17021,2015,"Soybeans",95.71,"perc_nt",22.1349743048286
"IL","Christian County",17021,2016,"Corn",95.92,"perc_nt",32.6124184329494
"IL","Christian County",17021,2016,"Soybeans",95.92,"perc_nt",6.69812304463505
"IL","Christian County",17021,2017,"Corn",96.04,"perc_nt",14.9031438269967
"IL","Christian County",17021,2017,"Soybeans",96.04,"perc_nt",11.8768032715054
"IL","Christian County",17021,2018,"Corn",95.82,"perc_nt",8.55745627463658
"IL","Christian County",17021,2018,"Soybeans",95.82,"perc_nt",9.19192082014413
"IL","Christian County",17021,2019,"Corn",95.96,"perc_nt",23.7297666996949
"IL","Christian County",17021,2019,"Soybeans",95.96,"perc_nt",20.9458510215581
"IL","Christian County",17021,2020,"Corn",96.14,"perc_nt",29.8350487538417
"IL","Christian County",17021,2020,"Soybeans",96.14,"perc_nt",6.77702146737587
"IL","Christian County",17021,2021,"Corn",95.65,"perc_nt",11.8652891050397
"IL","Christian County",17021,2021,"Soybeans",95.65,"perc_nt",5.29052820152155
"IL","Clark County",17023,2015,"Corn",79.46,"perc_nt",51.1721997834103
"IL","Clark County",17023,2015,"Soybeans",79.46,"perc_nt",59.321780473073
"IL","Clark County",17023,2016,"Corn",79.43,"perc_nt",73.223254672899
"IL","Clark County",17023,2016,"Soybeans",79.43,"perc_nt",63.0824292353889
"IL","Clark County",17023,2017,"Corn",80.17,"perc_nt",68.8518280092262
"IL","Clark County",17023,2017,"Soybeans",80.17,"perc_nt",55.1355303377969
"IL","Clark County",17023,2018,"Corn",79.27,"perc_nt",17.7361891769874
"IL","Clark County",17023,2018,"Soybeans",79.27,"perc_nt",14.7323834632224
"IL","Clark County",17023,2019,"Corn",77.44,"perc_nt",82.929586490355
"IL","Clark County",17023,2019,"Soybeans",77.44,"perc_nt",55.9027794110629
"IL","Clark County",17023,2020,"Corn",79.67,"perc_nt",46.7604841761842
"IL","Clark County",17023,2020,"Soybeans",79.67,"perc_nt",17.4040734827923
"IL","Clark County",17023,2021,"Corn",78.98,"perc_nt",32.9439087458411
"IL","Clark County",17023,2021,"Soybeans",78.98,"perc_nt",5.06139394831358
"IL","Clay County",17025,2015,"Corn",65.52,"perc_nt",49.1223397785241
"IL","Clay County",17025,2015,"Soybeans",65.52,"perc_nt",52.2091363196813
"IL","Clay County",17025,2016,"Corn",67.17,"perc_nt",48.0562900641924
"IL","Clay County",17025,2016,"Soybeans",67.17,"perc_nt",55.7220406200325
"IL","Clay County",17025,2017,"Corn",68.21,"perc_nt",49.295418723275
"IL","Clay County",17025,2017,"Soybeans",68.21,"perc_nt",68.5068971904451
"IL","Clay County",17025,2018,"Corn",65.8,"perc_nt",34.8068359769447
"IL","Clay County",17025,2018,"Soybeans",65.8,"perc_nt",31.1069913115904
"IL","Clay County",17025,2019,"Corn",62.65,"perc_nt",69.4556408801532
"IL","Clay County",17025,2019,"Soybeans",62.65,"perc_nt",69.3260148617926
"IL","Clay County",17025,2020,"Corn",67.37,"perc_nt",63.3752562516681
"IL","Clay County",17025,2020,"Soybeans",67.37,"perc_nt",36.1064201300138
"IL","Clay County",17025,2021,"Corn",65.51,"perc_nt",49.9134258052147
"IL","Clay County",17025,2021,"Soybeans",65.51,"perc_nt",20.7384473827908
"IL","Clinton County",17027,2015,"Corn",72.19,"perc_nt",31.8173956130451
"IL","Clinton County",17027,2015,"Soybeans",72.19,"perc_nt",65.3571701447133
"IL","Clinton County",17027,2016,"Corn",81.28,"perc_nt",62.8679985375257
"IL","Clinton County",17027,2016,"Soybeans",81.28,"perc_nt",73.3452757090696
"IL","Clinton County",17027,2017,"Corn",80.32,"perc_nt",60.9934864698831
"IL","Clinton County",17027,2017,"Soybeans",80.32,"perc_nt",65.5131540463637
"IL","Clinton County",17027,2018,"Corn",79.21,"perc_nt",22.9909372053521
"IL","Clinton County",17027,2018,"Soybeans",79.21,"perc_nt",23.2173006762155
"IL","Clinton County",17027,2019,"Corn",78.14,"perc_nt",61.6092488102835
"IL","Clinton County",17027,2019,"Soybeans",78.14,"perc_nt",58.5185848322845
"IL","Clinton County",17027,2020,"Corn",80.61,"perc_nt",55.3643874922904
"IL","Clinton County",17027,2020,"Soybeans",80.61,"perc_nt",28.9552646522798
"IL","Clinton County",17027,2021,"Corn",77.9,"perc_nt",57.6551915473909
"IL","Clinton County",17027,2021,"Soybeans",77.9,"perc_nt",28.9758652327002
"IL","Coles County",17029,2015,"Corn",106.93,"perc_nt",20.3743511160492
"IL","Coles County",17029,2015,"Soybeans",106.93,"perc_nt",34.8198817305315
"IL","Coles County",17029,2016,"Corn",106.89,"perc_nt",27.677060660396
"IL","Coles County",17029,2016,"Soybeans",106.89,"perc_nt",25.0455528638992
"IL","Coles County",17029,2017,"Corn",107.02,"perc_nt",26.5045432282896
"IL","Coles County",17029,2017,"Soybeans",107.02,"perc_nt",20.6587509994316
"IL","Coles County",17029,2018,"Corn",107.19,"perc_nt",12.1996477738822
"IL","Coles County",17029,2018,"Soybeans",107.19,"perc_nt",6.17878497166087
"IL","Coles County",17029,2019,"Corn",107.05,"perc_nt",35.0207662974357
"IL","Coles County",17029,2019,"Soybeans",107.05,"perc_nt",20.0916545131476
"IL","Coles County",17029,2020,"Corn",107.03,"perc_nt",26.8465056306547
"IL","Coles County",17029,2020,"Soybeans",107.03,"perc_nt",3.80948653951723
"IL","Coles County",17029,2021,"Corn",106.67,"perc_nt",9.10940867364995
"IL","Coles County",17029,2021,"Soybeans",106.67,"perc_nt",2.83345010399588
"IL","Cook County",17031,2015,"Corn",76.89,"perc_nt",57.9388587457274
"IL","Cook County",17031,2015,"Soybeans",76.89,"perc_nt",89.5809061486297
"IL","Cook County",17031,2016,"Corn",81.6,"perc_nt",90.5068793329124
"IL","Cook County",17031,2016,"Soybeans",81.6,"perc_nt",69.0762824736191
"IL","Cook County",17031,2017,"Corn",82.72,"perc_nt",77.4240339420728
"IL","Cook County",17031,2017,"Soybeans",82.72,"perc_nt",67.207135130162
"IL","Cook County",17031,2018,"Corn",84.28,"perc_nt",75.9321661508805
"IL","Cook County",17031,2018,"Soybeans",84.28,"perc_nt",56.2365429848692
"IL","Cook County",17031,2019,"Corn",54.14,"perc_nt",80.9357389701137
"IL","Cook County",17031,2019,"Soybeans",54.14,"perc_nt",58.8107124465175
"IL","Cook County",17031,2020,"Corn",85.33,"perc_nt",78.0414895593273
"IL","Cook County",17031,2020,"Soybeans",85.33,"perc_nt",55.1354715964173
"IL","Cook County",17031,2021,"Corn",80.29,"perc_nt",50.4509613687157
"IL","Cook County",17031,2021,"Soybeans",80.29,"perc_nt",55.2823768179358
"IL","Crawford County",17033,2015,"Corn",84.7,"perc_nt",52.9836144415637
"IL","Crawford County",17033,2015,"Soybeans",84.7,"perc_nt",66.2910943368113
"IL","Crawford County",17033,2016,"Corn",84.17,"perc_nt",66.4617125885438
"IL","Crawford County",17033,2016,"Soybeans",84.17,"perc_nt",46.2432710252149
"IL","Crawford County",17033,2017,"Corn",83.94,"perc_nt",68.5267550496761
"IL","Crawford County",17033,2017,"Soybeans",83.94,"perc_nt",83.8502242201255
"IL","Crawford County",17033,2018,"Corn",84.04,"perc_nt",32.4105129118053
"IL","Crawford County",17033,2018,"Soybeans",84.04,"perc_nt",34.9129773916922
"IL","Crawford County",17033,2019,"Corn",82.09,"perc_nt",66.7458529884994
"IL","Crawford County",17033,2019,"Soybeans",82.09,"perc_nt",60.7399610395715
"IL","Crawford County",17033,2020,"Corn",84.56,"perc_nt",71.5015504084462
"IL","Crawford County",17033,2020,"Soybeans",84.56,"perc_nt",31.4200790704331
"IL","Crawford County",17033,2021,"Corn",83.82,"perc_nt",45.7796568009737
"IL","Crawford County",17033,2021,"Soybeans",83.82,"perc_nt",27.5072734261961
"IL","Cumberland County",17035,2015,"Corn",97.56,"perc_nt",34.3909986964815
"IL","Cumberland County",17035,2015,"Soybeans",97.56,"perc_nt",60.5223436413695
"IL","Cumberland County",17035,2016,"Corn",97.74,"perc_nt",36.3068929159808
"IL","Cumberland County",17035,2016,"Soybeans",97.74,"perc_nt",54.5581770283638
"IL","Cumberland County",17035,2017,"Corn",97.96,"perc_nt",39.6938232164667
"IL","Cumberland County",17035,2017,"Soybeans",97.96,"perc_nt",59.145515665991
"IL","Cumberland County",17035,2018,"Corn",97.66,"perc_nt",26.8243949345423
"IL","Cumberland County",17035,2018,"Soybeans",97.66,"perc_nt",29.9620046754871
"IL","Cumberland County",17035,2019,"Corn",96.27,"perc_nt",92.7993849926482
"IL","Cumberland County",17035,2019,"Soybeans",96.27,"perc_nt",74.2281313181806
"IL","Cumberland County",17035,2020,"Corn",97.63,"perc_nt",70.9891714911123
"IL","Cumberland County",17035,2020,"Soybeans",97.63,"perc_nt",25.817052216965
"IL","Cumberland County",17035,2021,"Corn",96.06,"perc_nt",58.3607436715909
"IL","Cumberland County",17035,2021,"Soybeans",96.06,"perc_nt",16.3950580610818
"IL","DeKalb County",17037,2015,"Corn",88.87,"perc_nt",24.8689327790902
"IL","DeKalb County",17037,2015,"Soybeans",88.87,"perc_nt",25.0180480167165
"IL","DeKalb County",17037,2016,"Corn",89.11,"perc_nt",18.878196513428
"IL","DeKalb County",17037,2016,"Soybeans",89.11,"perc_nt",28.5176267982074
"IL","DeKalb County",17037,2017,"Corn",89.35,"perc_nt",32.3160591756794
"IL","DeKalb County",17037,2017,"Soybeans",89.35,"perc_nt",25.9990613467212
"IL","DeKalb County",17037,2018,"Corn",89.39,"perc_nt",18.6567327035514
"IL","DeKalb County",17037,2018,"Soybeans",89.39,"perc_nt",21.525530033502
"IL","DeKalb County",17037,2019,"Corn",76.98,"perc_nt",32.7488663521259
"IL","DeKalb County",17037,2019,"Soybeans",76.98,"perc_nt",28.6118280173735
"IL","DeKalb County",17037,2020,"Corn",88.56,"perc_nt",42.2501463004345
"IL","DeKalb County",17037,2020,"Soybeans",88.56,"perc_nt",29.0230174472471
"IL","DeKalb County",17037,2021,"Corn",88.35,"perc_nt",13.6309658885241
"IL","DeKalb County",17037,2021,"Soybeans",88.35,"perc_nt",12.0878301398842
"IL","DeWitt County",17039,2015,"Corn",114.39,"perc_nt",67.6171956647491
"IL","DeWitt County",17039,2015,"Soybeans",114.39,"perc_nt",57.3816386847999
"IL","DeWitt County",17039,2016,"Corn",114.5,"perc_nt",47.2419702730687
"IL","DeWitt County",17039,2016,"Soybeans",114.5,"perc_nt",24.5262073231764
"IL","DeWitt County",17039,2017,"Corn",114.47,"perc_nt",31.0430402556755
"IL","DeWitt County",17039,2017,"Soybeans",114.47,"perc_nt",32.2800068860562
"IL","DeWitt County",17039,2018,"Corn",114.47,"perc_nt",24.7176812890196
"IL","DeWitt County",17039,2018,"Soybeans",114.47,"perc_nt",20.6255681558368
"IL","DeWitt County",17039,2019,"Corn",114.22,"perc_nt",50.9997575414948
"IL","DeWitt County",17039,2019,"Soybeans",114.22,"perc_nt",39.2094543433139
"IL","DeWitt County",17039,2020,"Corn",114.49,"perc_nt",47.2096564726016
"IL","DeWitt County",17039,2020,"Soybeans",114.49,"perc_nt",29.7342478387981
"IL","DeWitt County",17039,2021,"Corn",114.21,"perc_nt",32.6421397120017
"IL","DeWitt County",17039,2021,"Soybeans",114.21,"perc_nt",19.0576815440908
"IL","Douglas County",17041,2015,"Corn",96.49,"perc_nt",28.1653745654226
"IL","Douglas County",17041,2015,"Soybeans",96.49,"perc_nt",23.0691114217225
"IL","Douglas County",17041,2016,"Corn",96.57,"perc_nt",13.5360656702607
"IL","Douglas County",17041,2016,"Soybeans",96.57,"perc_nt",13.0557416504506
"IL","Douglas County",17041,2017,"Corn",96.89,"perc_nt",28.5067413671869
"IL","Douglas County",17041,2017,"Soybeans",96.89,"perc_nt",18.4213316332973
"IL","Douglas County",17041,2018,"Corn",96.98,"perc_nt",4.62168267706992
"IL","Douglas County",17041,2018,"Soybeans",96.98,"perc_nt",4.48047437592328
"IL","Douglas County",17041,2019,"Corn",96.79,"perc_nt",43.9920797334808
"IL","Douglas County",17041,2019,"Soybeans",96.79,"perc_nt",16.5313124930133
"IL","Douglas County",17041,2020,"Corn",96.78,"perc_nt",25.7373277128829
"IL","Douglas County",17041,2020,"Soybeans",96.78,"perc_nt",7.67974361198365
"IL","Douglas County",17041,2021,"Corn",96.25,"perc_nt",6.32288412563818
"IL","Douglas County",17041,2021,"Soybeans",96.25,"perc_nt",2.39627567874358
"IL","DuPage County",17043,2015,"Corn",308.41,"perc_nt",30.2029790866015
