"supply_shed","section","aggregation_unit_name","aggregation_unit_fips","year","crop_name","cdl_crop_id","kpi_name","kpi_value","units"
"NY","NY","Onondaga County",36067,2019,"Corn",1,"Conventional Till Area",1900.03604613783,"acres"
"NY","NY","Chautauqua County",36013,2019,"Corn",1,"Conventional Till Area",3935.40821335671,"acres"
"NY","NY","Lewis County",36049,2019,"Corn",1,"Conventional Till Area",813.762297440668,"acres"
"NY","NY","Schuyler County",36097,2019,"Corn",1,"Conventional Till Area",928.352699581254,"acres"
"NY","NY","Cattaraugus County",36009,2019,"Corn",1,"Conventional Till Area",2342.81541455546,"acres"
"NY","NY","Wyoming County",36121,2019,"Corn",1,"Conventional Till Area",525.62028746753,"acres"
"NY","NY","Oneida County",36065,2019,"Corn",1,"Conventional Till Area",1410.43454943562,"acres"
"NY","NY","Tioga County",36107,2019,"Corn",1,"Conventional Till Area",627.181898537562,"acres"
"NY","NY","Broome County",36007,2019,"Corn",1,"Conventional Till Area",431.394698954995,"acres"
"NY","NY","Jefferson County",36045,2019,"Corn",1,"Conventional Till Area",2320.89713437354,"acres"
"NY","NY","Allegany County",36003,2019,"Corn",1,"Conventional Till Area",930.533765938242,"acres"
"NY","NY","Tompkins County",36109,2019,"Corn",1,"Conventional Till Area",1815.07886600895,"acres"
"NY","NY","Ontario County",36069,2019,"Corn",1,"Conventional Till Area",2476.59449763049,"acres"
"NY","NY","Genesee County",36037,2019,"Corn",1,"Conventional Till Area",2488.54563695037,"acres"
"NY","NY","Fulton County",36035,2019,"Corn",1,"Conventional Till Area",18.9199800066114,"acres"
"NY","NY","Delaware County",36025,2019,"Corn",1,"Conventional Till Area",152.582587726672,"acres"
"NY","NY","Montgomery County",36057,2019,"Corn",1,"Conventional Till Area",477.314225018729,"acres"
"NY","NY","Otsego County",36077,2019,"Corn",1,"Conventional Till Area",332.877661951261,"acres"
"NY","NY","St. Lawrence County",36089,2019,"Corn",1,"Conventional Till Area",2658.15119332424,"acres"
"NY","NY","Erie County",36029,2019,"Corn",1,"Conventional Till Area",2085.24222267512,"acres"
"NY","NY","Chenango County",36017,2019,"Corn",1,"Conventional Till Area",291.282995724758,"acres"
"NY","NY","Madison County",36053,2019,"Corn",1,"Conventional Till Area",1368.73461903339,"acres"
"NY","NY","Cortland County",36023,2019,"Corn",1,"Conventional Till Area",578.299624014291,"acres"
"NY","NY","Steuben County",36101,2019,"Soybeans",5,"Conventional Till Area",528.685013720186,"acres"
"NY","NY","Livingston County",36051,2019,"Soybeans",5,"Conventional Till Area",1009.25957750262,"acres"
"NY","NY","Yates County",36123,2019,"Soybeans",5,"Conventional Till Area",45.4293344413917,"acres"
"NY","NY","Cayuga County",36011,2019,"Soybeans",5,"Conventional Till Area",759.104755151021,"acres"
"NY","NY","Oswego County",36075,2019,"Soybeans",5,"Conventional Till Area",25.5294588082611,"acres"
"NY","NY","Seneca County",36099,2019,"Soybeans",5,"Conventional Till Area",1234.35724887015,"acres"
"NY","NY","Herkimer County",36043,2019,"Soybeans",5,"Conventional Till Area",48.9883035821792,"acres"
"NY","NY","Chemung County",36015,2019,"Soybeans",5,"Conventional Till Area",67.8194894732912,"acres"
"NY","NY","Onondaga County",36067,2019,"Soybeans",5,"Conventional Till Area",301.785332432115,"acres"
"NY","NY","Chautauqua County",36013,2019,"Soybeans",5,"Conventional Till Area",171.544236285903,"acres"
"NY","NY","Lewis County",36049,2019,"Soybeans",5,"Conventional Till Area",161.095526985337,"acres"
"NY","NY","Schuyler County",36097,2019,"Soybeans",5,"Conventional Till Area",155.292521342646,"acres"
"NY","NY","Cattaraugus County",36009,2019,"Soybeans",5,"Conventional Till Area",144.689157796548,"acres"
"NY","NY","Oneida County",36065,2019,"Soybeans",5,"Conventional Till Area",384.939649618143,"acres"
"NY","NY","Tioga County",36107,2019,"Soybeans",5,"Conventional Till Area",110.27891553406,"acres"
"NY","NY","Broome County",36007,2019,"Soybeans",5,"Conventional Till Area",52.1264371332722,"acres"
"NY","NY","Jefferson County",36045,2019,"Soybeans",5,"Conventional Till Area",313.543357106805,"acres"
"NY","NY","Tompkins County",36109,2019,"Soybeans",5,"Conventional Till Area",444.33534750331,"acres"
"NY","NY","Ontario County",36069,2019,"Soybeans",5,"Conventional Till Area",1265.29661459742,"acres"
"NY","NY","Genesee County",36037,2019,"Soybeans",5,"Conventional Till Area",374.059601404297,"acres"
"NY","NY","Montgomery County",36057,2019,"Soybeans",5,"Conventional Till Area",98.1562837079808,"acres"
"NY","NY","Otsego County",36077,2019,"Soybeans",5,"Conventional Till Area",71.4844310446232,"acres"
"NY","NY","St. Lawrence County",36089,2019,"Soybeans",5,"Conventional Till Area",286.030412807199,"acres"
"NY","NY","Erie County",36029,2019,"Soybeans",5,"Conventional Till Area",547.691050624668,"acres"
"NY","NY","Chenango County",36017,2019,"Soybeans",5,"Conventional Till Area",48.1110545317668,"acres"
"NY","NY","Madison County",36053,2019,"Soybeans",5,"Conventional Till Area",124.827486003699,"acres"
"NY","NY","Cortland County",36023,2019,"Soybeans",5,"Conventional Till Area",77.159191722573,"acres"
"NY","NY","Steuben County",36101,2019,"Winter Wheat",24,"Conventional Till Area",88.0780032318186,"acres"
"NY","NY","Livingston County",36051,2019,"Winter Wheat",24,"Conventional Till Area",420.840926207816,"acres"
"NY","NY","Yates County",36123,2019,"Winter Wheat",24,"Conventional Till Area",139.563646040575,"acres"
"NY","NY","Cayuga County",36011,2019,"Winter Wheat",24,"Conventional Till Area",132.523554240744,"acres"
"NY","NY","Seneca County",36099,2019,"Winter Wheat",24,"Conventional Till Area",77.683369266064,"acres"
"NY","NY","Onondaga County",36067,2019,"Winter Wheat",24,"Conventional Till Area",67.2659460742234,"acres"
"NY","NY","Schuyler County",36097,2019,"Winter Wheat",24,"Conventional Till Area",21.6583100471085,"acres"
"NY","NY","Wyoming County",36121,2019,"Winter Wheat",24,"Conventional Till Area",407.714281109987,"acres"
"NY","NY","Tioga County",36107,2019,"Winter Wheat",24,"Conventional Till Area",17.9463448688827,"acres"
"NY","NY","Jefferson County",36045,2019,"Winter Wheat",24,"Conventional Till Area",156.285909751154,"acres"
"NY","NY","Tompkins County",36109,2019,"Winter Wheat",24,"Conventional Till Area",71.4055156084839,"acres"
"NY","NY","Ontario County",36069,2019,"Winter Wheat",24,"Conventional Till Area",96.1850378522836,"acres"
"NY","NY","Genesee County",36037,2019,"Winter Wheat",24,"Conventional Till Area",175.416502119963,"acres"
"NY","NY","Erie County",36029,2019,"Winter Wheat",24,"Conventional Till Area",17.147656172045,"acres"
"NY","NY","Madison County",36053,2019,"Winter Wheat",24,"Conventional Till Area",18.110567232284,"acres"
"NY","NY","Steuben County",36101,2019,"Alfalfa",36,"Conventional Till Area",15.5307319147693,"acres"
"NY","NY","Cayuga County",36011,2019,"Alfalfa",36,"Conventional Till Area",21.8044412159576,"acres"
"NY","NY","Schuyler County",36097,2019,"Alfalfa",36,"Conventional Till Area",14.7424847140262,"acres"
"NY","NY","Oneida County",36065,2019,"Alfalfa",36,"Conventional Till Area",17.78790134116,"acres"
"NY","NY","Tioga County",36107,2019,"Alfalfa",36,"Conventional Till Area",44.2510738659059,"acres"
"NY","NY","Tompkins County",36109,2019,"Alfalfa",36,"Conventional Till Area",20.2781373088214,"acres"
"NY","NY","Genesee County",36037,2019,"Alfalfa",36,"Conventional Till Area",33.4994893043144,"acres"
"NY","NY","Cortland County",36023,2019,"Alfalfa",36,"Conventional Till Area",12.3040563422282,"acres"
"NY","NY","Steuben County",36101,2020,"Corn",1,"Conventional Till Area",6638.63655140615,"acres"
"NY","NY","Orange County",36071,2020,"Corn",1,"Conventional Till Area",28.627885792475,"acres"
"NY","NY","Livingston County",36051,2020,"Corn",1,"Conventional Till Area",2263.62087540999,"acres"
"NY","NY","Franklin County",36033,2020,"Corn",1,"Conventional Till Area",328.192341872479,"acres"
"NY","NY","Yates County",36123,2020,"Corn",1,"Conventional Till Area",827.577819751397,"acres"
"NY","NY","Cayuga County",36011,2020,"Corn",1,"Conventional Till Area",13857.5384403468,"acres"
"NY","NY","Oswego County",36075,2020,"Corn",1,"Conventional Till Area",2079.32940093474,"acres"
"NY","NY","Seneca County",36099,2020,"Corn",1,"Conventional Till Area",4579.91924507585,"acres"
"NY","NY","Herkimer County",36043,2020,"Corn",1,"Conventional Till Area",2230.54113217407,"acres"
"NY","NY","Chemung County",36015,2020,"Corn",1,"Conventional Till Area",1060.17546135962,"acres"
"NY","NY","Sullivan County",36105,2020,"Corn",1,"Conventional Till Area",192.883502180624,"acres"
"NY","NY","Onondaga County",36067,2020,"Corn",1,"Conventional Till Area",6811.84837659671,"acres"
"NY","NY","Chautauqua County",36013,2020,"Corn",1,"Conventional Till Area",4846.19323982366,"acres"
"NY","NY","Lewis County",36049,2020,"Corn",1,"Conventional Till Area",4821.00388659738,"acres"
"NY","NY","Schuyler County",36097,2020,"Corn",1,"Conventional Till Area",1777.99156100968,"acres"
"NY","NY","Cattaraugus County",36009,2020,"Corn",1,"Conventional Till Area",5508.22282520365,"acres"
"NY","NY","Wyoming County",36121,2020,"Corn",1,"Conventional Till Area",2107.81707000489,"acres"
"NY","NY","Oneida County",36065,2020,"Corn",1,"Conventional Till Area",4886.6616167348,"acres"
"NY","NY","Schoharie County",36095,2020,"Corn",1,"Conventional Till Area",610.248938985729,"acres"
"NY","NY","Tioga County",36107,2020,"Corn",1,"Conventional Till Area",689.883391482252,"acres"
"NY","NY","Broome County",36007,2020,"Corn",1,"Conventional Till Area",806.935889276645,"acres"
"NY","NY","Jefferson County",36045,2020,"Corn",1,"Conventional Till Area",10558.253314879,"acres"
"NY","NY","Allegany County",36003,2020,"Corn",1,"Conventional Till Area",1283.84428180142,"acres"
"NY","NY","Tompkins County",36109,2020,"Corn",1,"Conventional Till Area",2740.96317356752,"acres"
"NY","NY","Ontario County",36069,2020,"Corn",1,"Conventional Till Area",7595.36070787245,"acres"
"NY","NY","Genesee County",36037,2020,"Corn",1,"Conventional Till Area",9609.37204468292,"acres"
"NY","NY","Fulton County",36035,2020,"Corn",1,"Conventional Till Area",66.4722398094995,"acres"
"NY","NY","Delaware County",36025,2020,"Corn",1,"Conventional Till Area",823.802756792038,"acres"
"NY","NY","Montgomery County",36057,2020,"Corn",1,"Conventional Till Area",1021.12780521472,"acres"
"NY","NY","Otsego County",36077,2020,"Corn",1,"Conventional Till Area",1691.64608444137,"acres"
"NY","NY","St. Lawrence County",36089,2020,"Corn",1,"Conventional Till Area",12083.4748777319,"acres"
"NY","NY","Erie County",36029,2020,"Corn",1,"Conventional Till Area",1452.29409008573,"acres"
"NY","NY","Chenango County",36017,2020,"Corn",1,"Conventional Till Area",1620.68547822606,"acres"
"NY","NY","Madison County",36053,2020,"Corn",1,"Conventional Till Area",4426.76068785939,"acres"
"NY","NY","Cortland County",36023,2020,"Corn",1,"Conventional Till Area",2672.57884734424,"acres"
"NY","NY","Steuben County",36101,2020,"Soybeans",5,"Conventional Till Area",569.009818737472,"acres"
"NY","NY","Livingston County",36051,2020,"Soybeans",5,"Conventional Till Area",430.439246180733,"acres"
"NY","NY","Franklin County",36033,2020,"Soybeans",5,"Conventional Till Area",26.2481607824413,"acres"
"NY","NY","Yates County",36123,2020,"Soybeans",5,"Conventional Till Area",275.65744989157,"acres"
"NY","NY","Cayuga County",36011,2020,"Soybeans",5,"Conventional Till Area",3115.71386999491,"acres"
"NY","NY","Oswego County",36075,2020,"Soybeans",5,"Conventional Till Area",370.866733321383,"acres"
"NY","NY","Seneca County",36099,2020,"Soybeans",5,"Conventional Till Area",3781.58343567363,"acres"
"NY","NY","Herkimer County",36043,2020,"Soybeans",5,"Conventional Till Area",92.9404053775982,"acres"
"NY","NY","Chemung County",36015,2020,"Soybeans",5,"Conventional Till Area",149.473191652205,"acres"
"NY","NY","Onondaga County",36067,2020,"Soybeans",5,"Conventional Till Area",1084.63834231014,"acres"
"NY","NY","Chautauqua County",36013,2020,"Soybeans",5,"Conventional Till Area",633.746993602787,"acres"
"NY","NY","Lewis County",36049,2020,"Soybeans",5,"Conventional Till Area",335.295805316926,"acres"
"NY","NY","Schuyler County",36097,2020,"Soybeans",5,"Conventional Till Area",183.796104767441,"acres"
"NY","NY","Cattaraugus County",36009,2020,"Soybeans",5,"Conventional Till Area",410.727498480619,"acres"
"NY","NY","Wyoming County",36121,2020,"Soybeans",5,"Conventional Till Area",19.3006171812866,"acres"
"NY","NY","Oneida County",36065,2020,"Soybeans",5,"Conventional Till Area",784.959676253091,"acres"
"NY","NY","Schoharie County",36095,2020,"Soybeans",5,"Conventional Till Area",185.431214126092,"acres"
"NY","NY","Tioga County",36107,2020,"Soybeans",5,"Conventional Till Area",321.985276404114,"acres"
"NY","NY","Broome County",36007,2020,"Soybeans",5,"Conventional Till Area",157.28872002161,"acres"
"NY","NY","Jefferson County",36045,2020,"Soybeans",5,"Conventional Till Area",842.098409366707,"acres"
"NY","NY","Tompkins County",36109,2020,"Soybeans",5,"Conventional Till Area",465.306079514665,"acres"
"NY","NY","Ontario County",36069,2020,"Soybeans",5,"Conventional Till Area",2823.507400633,"acres"
"NY","NY","Genesee County",36037,2020,"Soybeans",5,"Conventional Till Area",1331.18657714442,"acres"
"NY","NY","Delaware County",36025,2020,"Soybeans",5,"Conventional Till Area",49.685574198155,"acres"
"NY","NY","Montgomery County",36057,2020,"Soybeans",5,"Conventional Till Area",144.958636584261,"acres"
"NY","NY","Otsego County",36077,2020,"Soybeans",5,"Conventional Till Area",150.41129691419,"acres"
"NY","NY","St. Lawrence County",36089,2020,"Soybeans",5,"Conventional Till Area",264.566929199155,"acres"
"NY","NY","Erie County",36029,2020,"Soybeans",5,"Conventional Till Area",332.802771983464,"acres"
"NY","NY","Chenango County",36017,2020,"Soybeans",5,"Conventional Till Area",39.8895068357006,"acres"
"NY","NY","Madison County",36053,2020,"Soybeans",5,"Conventional Till Area",170.153606669748,"acres"
"NY","NY","Cortland County",36023,2020,"Soybeans",5,"Conventional Till Area",105.757165077096,"acres"
"NY","NY","Steuben County",36101,2020,"Winter Wheat",24,"Conventional Till Area",164.682564053122,"acres"
"NY","NY","Livingston County",36051,2020,"Winter Wheat",24,"Conventional Till Area",68.6017649487192,"acres"
"NY","NY","Yates County",36123,2020,"Winter Wheat",24,"Conventional Till Area",72.1296061403287,"acres"
"NY","NY","Cayuga County",36011,2020,"Winter Wheat",24,"Conventional Till Area",126.855220344481,"acres"
"NY","NY","Seneca County",36099,2020,"Winter Wheat",24,"Conventional Till Area",25.466729982395,"acres"
"NY","NY","Herkimer County",36043,2020,"Winter Wheat",24,"Conventional Till Area",36.992473770953,"acres"
"NY","NY","Chemung County",36015,2020,"Winter Wheat",24,"Conventional Till Area",38.6989027878974,"acres"
"NY","NY","Onondaga County",36067,2020,"Winter Wheat",24,"Conventional Till Area",12.4362415237887,"acres"
"NY","NY","Chautauqua County",36013,2020,"Winter Wheat",24,"Conventional Till Area",97.7794850546435,"acres"
"NY","NY","Schuyler County",36097,2020,"Winter Wheat",24,"Conventional Till Area",76.4577078782159,"acres"
"NY","NY","Cattaraugus County",36009,2020,"Winter Wheat",24,"Conventional Till Area",56.0191336555135,"acres"
"NY","NY","Wyoming County",36121,2020,"Winter Wheat",24,"Conventional Till Area",112.880251500413,"acres"
"NY","NY","Oneida County",36065,2020,"Winter Wheat",24,"Conventional Till Area",38.6579475247294,"acres"
"NY","NY","Allegany County",36003,2020,"Winter Wheat",24,"Conventional Till Area",14.3726319244589,"acres"
"NY","NY","Tompkins County",36109,2020,"Winter Wheat",24,"Conventional Till Area",30.8613452605801,"acres"
"NY","NY","Ontario County",36069,2020,"Winter Wheat",24,"Conventional Till Area",325.246296629283,"acres"
"NY","NY","Genesee County",36037,2020,"Winter Wheat",24,"Conventional Till Area",479.282662294899,"acres"
"NY","NY","Erie County",36029,2020,"Winter Wheat",24,"Conventional Till Area",47.1874572968451,"acres"
"NY","NY","Madison County",36053,2020,"Winter Wheat",24,"Conventional Till Area",19.077139153278,"acres"
"NY","NY","Steuben County",36101,2020,"Alfalfa",36,"Conventional Till Area",239.918118304519,"acres"
"NY","NY","Livingston County",36051,2020,"Alfalfa",36,"Conventional Till Area",120.782735578025,"acres"
"NY","NY","Yates County",36123,2020,"Alfalfa",36,"Conventional Till Area",163.768828833178,"acres"
"NY","NY","Cayuga County",36011,2020,"Alfalfa",36,"Conventional Till Area",1564.04943892582,"acres"
"NY","NY","Seneca County",36099,2020,"Alfalfa",36,"Conventional Till Area",144.472746101665,"acres"
"NY","NY","Herkimer County",36043,2020,"Alfalfa",36,"Conventional Till Area",113.196058047313,"acres"
"NY","NY","Chemung County",36015,2020,"Alfalfa",36,"Conventional Till Area",105.707981250989,"acres"
"NY","NY","Onondaga County",36067,2020,"Alfalfa",36,"Conventional Till Area",379.209112419801,"acres"
"NY","NY","Lewis County",36049,2020,"Alfalfa",36,"Conventional Till Area",435.769255529357,"acres"
"NY","NY","Schuyler County",36097,2020,"Alfalfa",36,"Conventional Till Area",203.863562604222,"acres"
"NY","NY","Cattaraugus County",36009,2020,"Alfalfa",36,"Conventional Till Area",221.130611183848,"acres"
"NY","NY","Wyoming County",36121,2020,"Alfalfa",36,"Conventional Till Area",292.795271131513,"acres"
"NY","NY","Oneida County",36065,2020,"Alfalfa",36,"Conventional Till Area",339.278267815772,"acres"
"NY","NY","Schoharie County",36095,2020,"Alfalfa",36,"Conventional Till Area",48.777871062475,"acres"
"NY","NY","Tioga County",36107,2020,"Alfalfa",36,"Conventional Till Area",51.0029081320933,"acres"
"NY","NY","Broome County",36007,2020,"Alfalfa",36,"Conventional Till Area",10.1918514919475,"acres"
"NY","NY","Jefferson County",36045,2020,"Alfalfa",36,"Conventional Till Area",216.936726268514,"acres"
"NY","NY","Allegany County",36003,2020,"Alfalfa",36,"Conventional Till Area",270.865736164591,"acres"
"NY","NY","Tompkins County",36109,2020,"Alfalfa",36,"Conventional Till Area",335.637013011415,"acres"
"NY","NY","Ontario County",36069,2020,"Alfalfa",36,"Conventional Till Area",868.703295246015,"acres"
"NY","NY","Genesee County",36037,2020,"Alfalfa",36,"Conventional Till Area",511.309623552893,"acres"
"NY","NY","Otsego County",36077,2020,"Alfalfa",36,"Conventional Till Area",141.338797390091,"acres"
"NY","NY","St. Lawrence County",36089,2020,"Alfalfa",36,"Conventional Till Area",1943.47631956978,"acres"
"NY","NY","Erie County",36029,2020,"Alfalfa",36,"Conventional Till Area",287.791778474264,"acres"
"NY","NY","Chenango County",36017,2020,"Alfalfa",36,"Conventional Till Area",103.341048974015,"acres"
"NY","NY","Madison County",36053,2020,"Alfalfa",36,"Conventional Till Area",617.495675885206,"acres"
"NY","NY","Cortland County",36023,2020,"Alfalfa",36,"Conventional Till Area",370.677804091761,"acres"
"NY","NY","Steuben County",36101,2021,"Corn",1,"Conventional Till Area",10671.0108911709,"acres"
"NY","NY","Livingston County",36051,2021,"Corn",1,"Conventional Till Area",10323.1691528772,"acres"
"NY","NY","Franklin County",36033,2021,"Corn",1,"Conventional Till Area",51.1522449218297,"acres"
"NY","NY","Yates County",36123,2021,"Corn",1,"Conventional Till Area",1304.99731481188,"acres"
"NY","NY","Cayuga County",36011,2021,"Corn",1,"Conventional Till Area",7695.86059140811,"acres"
"NY","NY","Oswego County",36075,2021,"Corn",1,"Conventional Till Area",1185.68057391404,"acres"
"NY","NY","Seneca County",36099,2021,"Corn",1,"Conventional Till Area",4456.97169062374,"acres"
"NY","NY","Herkimer County",36043,2021,"Corn",1,"Conventional Till Area",932.472758356154,"acres"
"NY","NY","Chemung County",36015,2021,"Corn",1,"Conventional Till Area",885.100881834585,"acres"
"NY","NY","Sullivan County",36105,2021,"Corn",1,"Conventional Till Area",79.7290206852175,"acres"
"NY","NY","Onondaga County",36067,2021,"Corn",1,"Conventional Till Area",5498.58288443141,"acres"
"NY","NY","Chautauqua County",36013,2021,"Corn",1,"Conventional Till Area",5608.13209514712,"acres"
"NY","NY","Lewis County",36049,2021,"Corn",1,"Conventional Till Area",1639.02098090019,"acres"
"NY","NY","Schuyler County",36097,2021,"Corn",1,"Conventional Till Area",1420.33062731135,"acres"
"NY","NY","Cattaraugus County",36009,2021,"Corn",1,"Conventional Till Area",5744.69430439939,"acres"
"NY","NY","Wyoming County",36121,2021,"Corn",1,"Conventional Till Area",5156.50872784105,"acres"
"NY","NY","Oneida County",36065,2021,"Corn",1,"Conventional Till Area",3749.78836853803,"acres"
"NY","NY","Schoharie County",36095,2021,"Corn",1,"Conventional Till Area",16.4404668389982,"acres"
"NY","NY","Tioga County",36107,2021,"Corn",1,"Conventional Till Area",308.479330142364,"acres"
"NY","NY","Broome County",36007,2021,"Corn",1,"Conventional Till Area",570.938230936188,"acres"
"NY","NY","Jefferson County",36045,2021,"Corn",1,"Conventional Till Area",5245.06730627629,"acres"
"NY","NY","Allegany County",36003,2021,"Corn",1,"Conventional Till Area",1433.07423570672,"acres"
"NY","NY","Tompkins County",36109,2021,"Corn",1,"Conventional Till Area",1287.82287141476,"acres"
"NY","NY","Ontario County",36069,2021,"Corn",1,"Conventional Till Area",6377.09618029663,"acres"
"NY","NY","Genesee County",36037,2021,"Corn",1,"Conventional Till Area",14217.7198902389,"acres"
"NY","NY","Delaware County",36025,2021,"Corn",1,"Conventional Till Area",131.168392093003,"acres"
"NY","NY","Montgomery County",36057,2021,"Corn",1,"Conventional Till Area",325.540458982688,"acres"
"NY","NY","Otsego County",36077,2021,"Corn",1,"Conventional Till Area",576.517370540905,"acres"
"NY","NY","St. Lawrence County",36089,2021,"Corn",1,"Conventional Till Area",7848.59098438069,"acres"
"NY","NY","Erie County",36029,2021,"Corn",1,"Conventional Till Area",3376.09906978327,"acres"
"NY","NY","Chenango County",36017,2021,"Corn",1,"Conventional Till Area",815.418673783409,"acres"
"NY","NY","Madison County",36053,2021,"Corn",1,"Conventional Till Area",4028.78947304642,"acres"
"NY","NY","Cortland County",36023,2021,"Corn",1,"Conventional Till Area",1607.00688694172,"acres"
"NY","NY","Steuben County",36101,2021,"Soybeans",5,"Conventional Till Area",2083.20132543518,"acres"
"NY","NY","Orange County",36071,2021,"Soybeans",5,"Conventional Till Area",12.2729991757339,"acres"
"NY","NY","Livingston County",36051,2021,"Soybeans",5,"Conventional Till Area",3087.0215977298,"acres"
"NY","NY","Yates County",36123,2021,"Soybeans",5,"Conventional Till Area",511.481336394347,"acres"
"NY","NY","Cayuga County",36011,2021,"Soybeans",5,"Conventional Till Area",2905.49582256761,"acres"
"NY","NY","Oswego County",36075,2021,"Soybeans",5,"Conventional Till Area",787.550529832706,"acres"
"NY","NY","Seneca County",36099,2021,"Soybeans",5,"Conventional Till Area",3825.15616125043,"acres"
"NY","NY","Herkimer County",36043,2021,"Soybeans",5,"Conventional Till Area",169.954636048333,"acres"
"NY","NY","Chemung County",36015,2021,"Soybeans",5,"Conventional Till Area",233.989182245058,"acres"
"NY","NY","Onondaga County",36067,2021,"Soybeans",5,"Conventional Till Area",1363.08340108574,"acres"
"NY","NY","Chautauqua County",36013,2021,"Soybeans",5,"Conventional Till Area",715.779427952248,"acres"
"NY","NY","Lewis County",36049,2021,"Soybeans",5,"Conventional Till Area",26.9648821397223,"acres"
"NY","NY","Schuyler County",36097,2021,"Soybeans",5,"Conventional Till Area",181.597891024133,"acres"
"NY","NY","Cattaraugus County",36009,2021,"Soybeans",5,"Conventional Till Area",658.17047161319,"acres"
"NY","NY","Wyoming County",36121,2021,"Soybeans",5,"Conventional Till Area",249.170286535063,"acres"
"NY","NY","Oneida County",36065,2021,"Soybeans",5,"Conventional Till Area",859.620233298725,"acres"
"NY","NY","Tioga County",36107,2021,"Soybeans",5,"Conventional Till Area",224.232418985598,"acres"
"NY","NY","Broome County",36007,2021,"Soybeans",5,"Conventional Till Area",182.412005319094,"acres"
"NY","NY","Jefferson County",36045,2021,"Soybeans",5,"Conventional Till Area",920.093696567157,"acres"
"NY","NY","Allegany County",36003,2021,"Soybeans",5,"Conventional Till Area",124.420270953973,"acres"
"NY","NY","Tompkins County",36109,2021,"Soybeans",5,"Conventional Till Area",360.656681879047,"acres"
"NY","NY","Ontario County",36069,2021,"Soybeans",5,"Conventional Till Area",2750.87946101521,"acres"
"NY","NY","Genesee County",36037,2021,"Soybeans",5,"Conventional Till Area",4386.93642886768,"acres"
"NY","NY","Montgomery County",36057,2021,"Soybeans",5,"Conventional Till Area",45.6287793015689,"acres"
"NY","NY","Otsego County",36077,2021,"Soybeans",5,"Conventional Till Area",116.373474460348,"acres"
"NY","NY","St. Lawrence County",36089,2021,"Soybeans",5,"Conventional Till Area",855.159186695326,"acres"
"NY","NY","Erie County",36029,2021,"Soybeans",5,"Conventional Till Area",1230.04951157459,"acres"
"NY","NY","Chenango County",36017,2021,"Soybeans",5,"Conventional Till Area",166.626214881821,"acres"
"NY","NY","Madison County",36053,2021,"Soybeans",5,"Conventional Till Area",522.132589997036,"acres"
"NY","NY","Cortland County",36023,2021,"Soybeans",5,"Conventional Till Area",69.7150028623076,"acres"
"NY","NY","Steuben County",36101,2021,"Winter Wheat",24,"Conventional Till Area",259.374240558862,"acres"
"NY","NY","Livingston County",36051,2021,"Winter Wheat",24,"Conventional Till Area",108.983592782002,"acres"
"NY","NY","Yates County",36123,2021,"Winter Wheat",24,"Conventional Till Area",103.089650079264,"acres"
"NY","NY","Cayuga County",36011,2021,"Winter Wheat",24,"Conventional Till Area",28.3800595456055,"acres"
"NY","NY","Oswego County",36075,2021,"Winter Wheat",24,"Conventional Till Area",23.2380460312966,"acres"
"NY","NY","Seneca County",36099,2021,"Winter Wheat",24,"Conventional Till Area",33.5639896093487,"acres"
"NY","NY","Onondaga County",36067,2021,"Winter Wheat",24,"Conventional Till Area",29.4867975699026,"acres"
"NY","NY","Chautauqua County",36013,2021,"Winter Wheat",24,"Conventional Till Area",39.9981265616331,"acres"
"NY","NY","Lewis County",36049,2021,"Winter Wheat",24,"Conventional Till Area",15.75887364612,"acres"
"NY","NY","Schuyler County",36097,2021,"Winter Wheat",24,"Conventional Till Area",27.109708158334,"acres"
"NY","NY","Cattaraugus County",36009,2021,"Winter Wheat",24,"Conventional Till Area",138.737063291914,"acres"
"NY","NY","Oneida County",36065,2021,"Winter Wheat",24,"Conventional Till Area",36.4089811015732,"acres"
"NY","NY","Jefferson County",36045,2021,"Winter Wheat",24,"Conventional Till Area",110.018079219187,"acres"
"NY","NY","Allegany County",36003,2021,"Winter Wheat",24,"Conventional Till Area",53.1003624980538,"acres"
"NY","NY","Tompkins County",36109,2021,"Winter Wheat",24,"Conventional Till Area",26.9632486791459,"acres"
"NY","NY","Ontario County",36069,2021,"Winter Wheat",24,"Conventional Till Area",140.383936149878,"acres"
"NY","NY","Genesee County",36037,2021,"Winter Wheat",24,"Conventional Till Area",1010.99371109348,"acres"
"NY","NY","St. Lawrence County",36089,2021,"Winter Wheat",24,"Conventional Till Area",18.7553241969773,"acres"
"NY","NY","Erie County",36029,2021,"Winter Wheat",24,"Conventional Till Area",64.6186724448368,"acres"
"NY","NY","Madison County",36053,2021,"Winter Wheat",24,"Conventional Till Area",15.888466767285,"acres"
"NY","NY","Cortland County",36023,2021,"Winter Wheat",24,"Conventional Till Area",13.2458231874282,"acres"
"NY","NY","Steuben County",36101,2021,"Alfalfa",36,"Conventional Till Area",208.023381797385,"acres"
"NY","NY","Livingston County",36051,2021,"Alfalfa",36,"Conventional Till Area",645.923558923359,"acres"
"NY","NY","Cayuga County",36011,2021,"Alfalfa",36,"Conventional Till Area",213.100919479139,"acres"
"NY","NY","Oswego County",36075,2021,"Alfalfa",36,"Conventional Till Area",176.464784927135,"acres"
"NY","NY","Seneca County",36099,2021,"Alfalfa",36,"Conventional Till Area",50.6721476980634,"acres"
