state,county,year,crop_name,perc_eval,variable,value
illinois,stephenson,2016,Soybeans,79.25,perc_cc,0.317377527
illinois,stephenson,2017,Corn,87.33,perc_cc,1.318257739
illinois,stephenson,2017,Soybeans,77.81,perc_cc,0.826251313
illinois,stephenson,2018,Corn,89.4,perc_cc,7.461965206
illinois,stephenson,2018,Soybeans,91.17,perc_cc,6.617286514
illinois,stephenson,2019,Corn,93.22,perc_cc,2.718072076
illinois,stephenson,2019,Soybeans,89.88,perc_cc,1.692189816
illinois,stephenson,2020,Corn,90.39,perc_cc,3.375022476
illinois,stephenson,2020,Soybeans,88.25,perc_cc,3.111213391
illinois,stephenson,2021,Corn,93.58,perc_cc,6.179488734
illinois,stephenson,2021,Soybeans,89.82,perc_cc,3.330651082
illinois,tazewell,2015,Corn,97.48,perc_cc,3.254499838
illinois,tazewell,2015,Soybeans,94.07,perc_cc,2.221910591
illinois,tazewell,2016,Corn,96.76,perc_cc,5.485193085
illinois,tazewell,2016,Soybeans,95.54,perc_cc,4.495343054
illinois,tazewell,2017,Corn,96.19,perc_cc,6.894747318
illinois,tazewell,2017,Soybeans,94.55,perc_cc,5.437398439
illinois,tazewell,2018,Corn,95.83,perc_cc,7.374345102
illinois,tazewell,2018,Soybeans,95.49,perc_cc,4.933810882
illinois,tazewell,2019,Corn,98.36,perc_cc,5.319751638
illinois,tazewell,2019,Soybeans,93.94,perc_cc,5.514083931
illinois,tazewell,2020,Corn,95.91,perc_cc,4.68129406
illinois,tazewell,2020,Soybeans,95.48,perc_cc,4.364223709
illinois,tazewell,2021,Corn,96.21,perc_cc,9.496792656
illinois,tazewell,2021,Soybeans,95.08,perc_cc,10.44787732
illinois,union,2015,Corn,NA,perc_cc,4.56185949
illinois,union,2015,Soybeans,NA,perc_cc,1.466747861
illinois,union,2016,Corn,80.87,perc_cc,3.656480824
illinois,union,2016,Soybeans,81.88,perc_cc,6.044705707
illinois,union,2017,Corn,71.02,perc_cc,1.07171024
illinois,union,2017,Soybeans,86.02,perc_cc,2.680320884
illinois,union,2018,Corn,NA,perc_cc,5.013297726
illinois,union,2018,Soybeans,NA,perc_cc,4.697554214
illinois,union,2019,Corn,66.41,perc_cc,17.03417414
illinois,union,2019,Soybeans,80.34,perc_cc,10.32892952
illinois,union,2020,Corn,78.86,perc_cc,8.039412275
illinois,union,2020,Soybeans,86.39,perc_cc,7.06396291
illinois,union,2021,Corn,71.96,perc_cc,29.53377074
illinois,union,2021,Soybeans,85.28,perc_cc,23.41581422
illinois,vermilion,2015,Corn,90.9,perc_cc,0.268101397
illinois,vermilion,2015,Soybeans,93.53,perc_cc,0.479003573
illinois,vermilion,2016,Corn,92.96,perc_cc,2.237738215
illinois,vermilion,2016,Soybeans,94.21,perc_cc,1.614726239
illinois,vermilion,2017,Corn,94.39,perc_cc,5.001472476
illinois,vermilion,2017,Soybeans,94.76,perc_cc,4.060588084
illinois,vermilion,2018,Corn,93.71,perc_cc,1.658116838
illinois,vermilion,2018,Soybeans,96.65,perc_cc,1.875426519
illinois,vermilion,2019,Corn,NA,perc_cc,2.401634438
illinois,vermilion,2019,Soybeans,NA,perc_cc,3.41208422
illinois,vermilion,2020,Corn,96.35,perc_cc,2.385312385
illinois,vermilion,2020,Soybeans,94.35,perc_cc,2.234783072
illinois,vermilion,2021,Corn,94.47,perc_cc,1.937490149
illinois,vermilion,2021,Soybeans,94.67,perc_cc,2.162013752
illinois,wabash,2015,Corn,104.76,perc_cc,2.406374889
illinois,wabash,2015,Soybeans,97.94,perc_cc,2.116277003
illinois,wabash,2016,Corn,97.24,perc_cc,11.24427608
illinois,wabash,2016,Soybeans,93.08,perc_cc,7.65204361
illinois,wabash,2017,Corn,96.82,perc_cc,8.661541134
illinois,wabash,2017,Soybeans,90.38,perc_cc,8.709804121
illinois,wabash,2018,Corn,NA,perc_cc,5.053296504
illinois,wabash,2018,Soybeans,NA,perc_cc,0.967629298
illinois,wabash,2019,Corn,92.38,perc_cc,21.00734333
illinois,wabash,2019,Soybeans,NA,perc_cc,18.22343261
illinois,wabash,2020,Corn,91.53,perc_cc,9.920394339
illinois,wabash,2020,Soybeans,83.8,perc_cc,6.917586272
illinois,wabash,2021,Corn,90.35,perc_cc,8.615238396
illinois,wabash,2021,Soybeans,83.93,perc_cc,13.09681212
illinois,warren,2015,Corn,92.89,perc_cc,2.034994883
illinois,warren,2015,Soybeans,92.87,perc_cc,0.932307624
illinois,warren,2016,Corn,92.65,perc_cc,0.802939737
illinois,warren,2016,Soybeans,95.16,perc_cc,1.460806509
illinois,warren,2017,Corn,93.83,perc_cc,2.190167636
illinois,warren,2017,Soybeans,94.58,perc_cc,3.943540039
illinois,warren,2018,Corn,95.13,perc_cc,1.478317398
illinois,warren,2018,Soybeans,97.67,perc_cc,1.114315459
illinois,warren,2019,Corn,96.29,perc_cc,2.461734183
illinois,warren,2019,Soybeans,100.29,perc_cc,3.310208292
illinois,warren,2020,Corn,96.75,perc_cc,3.680799987
illinois,warren,2020,Soybeans,95.13,perc_cc,2.375609184
illinois,warren,2021,Corn,NA,perc_cc,2.329918071
illinois,warren,2021,Soybeans,NA,perc_cc,3.564032947
illinois,washington,2015,Corn,95.92,perc_cc,0.700497348
illinois,washington,2015,Soybeans,64.97,perc_cc,0.298168853
illinois,washington,2016,Corn,95.82,perc_cc,2.681689435
illinois,washington,2016,Soybeans,67.46,perc_cc,4.427329295
illinois,washington,2017,Corn,97.67,perc_cc,5.266005004
illinois,washington,2017,Soybeans,67.04,perc_cc,8.017941019
illinois,washington,2018,Corn,92.47,perc_cc,6.842012417
illinois,washington,2018,Soybeans,63.96,perc_cc,8.929059312
illinois,washington,2019,Corn,94.33,perc_cc,9.835648328
illinois,washington,2019,Soybeans,64.25,perc_cc,22.14043096
illinois,washington,2020,Corn,95.27,perc_cc,3.038724766
illinois,washington,2020,Soybeans,62.87,perc_cc,4.825214042
illinois,washington,2021,Corn,92.61,perc_cc,9.357138445
illinois,washington,2021,Soybeans,59.94,perc_cc,12.63903994
illinois,wayne,2015,Corn,NA,perc_cc,5.540643097
illinois,wayne,2015,Soybeans,97.88,perc_cc,4.639162478
illinois,wayne,2016,Corn,NA,perc_cc,18.21081292
illinois,wayne,2016,Soybeans,91.28,perc_cc,16.23461956
illinois,wayne,2017,Corn,98.07,perc_cc,16.60773126
illinois,wayne,2017,Soybeans,93.33,perc_cc,16.22664843
illinois,wayne,2018,Corn,92.04,perc_cc,15.70864972
illinois,wayne,2018,Soybeans,89.26,perc_cc,8.563225597
illinois,wayne,2019,Corn,NA,perc_cc,21.41268153
illinois,wayne,2019,Soybeans,86.81,perc_cc,22.82823507
illinois,wayne,2020,Corn,91.47,perc_cc,15.89336047
illinois,wayne,2020,Soybeans,85.73,perc_cc,13.79544308
illinois,wayne,2021,Corn,NA,perc_cc,18.11636146
illinois,wayne,2021,Soybeans,NA,perc_cc,10.1317443
illinois,white,2015,Corn,91.79,perc_cc,8.646712257
illinois,white,2015,Soybeans,93.41,perc_cc,6.955058288
illinois,white,2016,Corn,98.12,perc_cc,19.18705103
illinois,white,2016,Soybeans,86.98,perc_cc,15.85194259
illinois,white,2017,Corn,98.46,perc_cc,8.597751261
illinois,white,2017,Soybeans,87.57,perc_cc,7.593559028
illinois,white,2018,Corn,93.71,perc_cc,17.75444758
illinois,white,2018,Soybeans,84.34,perc_cc,12.75563735
illinois,white,2019,Corn,92.6,perc_cc,29.09339514
illinois,white,2019,Soybeans,87.32,perc_cc,34.96720159
illinois,white,2020,Corn,92.43,perc_cc,29.80375236
illinois,white,2020,Soybeans,86.7,perc_cc,16.47108945
illinois,white,2021,Corn,93.61,perc_cc,41.70087647
illinois,white,2021,Soybeans,86.5,perc_cc,36.2557664
illinois,whiteside,2015,Corn,95.18,perc_cc,2.287809395
illinois,whiteside,2015,Soybeans,88.86,perc_cc,2.423872746
illinois,whiteside,2016,Corn,97.62,perc_cc,1.108386502
illinois,whiteside,2016,Soybeans,83.7,perc_cc,0.679802993
illinois,whiteside,2017,Corn,97.86,perc_cc,3.765826016
illinois,whiteside,2017,Soybeans,86.89,perc_cc,4.333575592
illinois,whiteside,2018,Corn,96.52,perc_cc,3.010206802
illinois,whiteside,2018,Soybeans,93.24,perc_cc,4.654620344
illinois,whiteside,2019,Corn,102.2,perc_cc,2.888095814
illinois,whiteside,2019,Soybeans,NA,perc_cc,1.926197182
illinois,whiteside,2020,Corn,100.11,perc_cc,4.642546605
illinois,whiteside,2020,Soybeans,NA,perc_cc,5.538731228
illinois,whiteside,2021,Corn,98.75,perc_cc,4.519076244
illinois,whiteside,2021,Soybeans,93.83,perc_cc,5.313829292
illinois,will,2015,Corn,99.71,perc_cc,2.494804699
illinois,will,2015,Soybeans,99.7,perc_cc,1.932749826
illinois,will,2016,Corn,NA,perc_cc,3.070992306
illinois,will,2016,Soybeans,100.58,perc_cc,3.230315377
illinois,will,2017,Corn,101.53,perc_cc,1.14202883
illinois,will,2017,Soybeans,102.37,perc_cc,1.006289298
illinois,will,2018,Corn,101.88,perc_cc,2.356561143
illinois,will,2018,Soybeans,100.84,perc_cc,1.187137433
illinois,will,2019,Corn,NA,perc_cc,2.158981833
illinois,will,2019,Soybeans,97.48,perc_cc,3.085795956
illinois,will,2020,Corn,101.84,perc_cc,5.218493341
illinois,will,2020,Soybeans,105.93,perc_cc,5.485291541
illinois,will,2021,Corn,102.69,perc_cc,6.381449525
illinois,will,2021,Soybeans,101.48,perc_cc,3.040967417
illinois,williamson,2015,Corn,90.94,perc_cc,6.436557241
illinois,williamson,2015,Soybeans,94.76,perc_cc,6.005386149
illinois,williamson,2016,Corn,90.44,perc_cc,10.16997098
illinois,williamson,2016,Soybeans,90.3,perc_cc,9.339954345
illinois,williamson,2017,Corn,96.65,perc_cc,7.447977344
illinois,williamson,2017,Soybeans,99.44,perc_cc,8.105604521
illinois,williamson,2018,Corn,79.68,perc_cc,8.644583783
illinois,williamson,2018,Soybeans,89.71,perc_cc,8.881511372
illinois,williamson,2019,Corn,92.39,perc_cc,7.39608479
illinois,williamson,2019,Soybeans,NA,perc_cc,8.971978189
illinois,williamson,2020,Corn,88.82,perc_cc,15.86154748
illinois,williamson,2020,Soybeans,91.31,perc_cc,8.20347166
illinois,williamson,2021,Corn,NA,perc_cc,22.39064287
illinois,williamson,2021,Soybeans,NA,perc_cc,21.62885562
illinois,winnebago,2015,Corn,104.05,perc_cc,32.91961885
illinois,winnebago,2015,Soybeans,97.9,perc_cc,23.68960664
illinois,winnebago,2016,Corn,104.24,perc_cc,0.254389216
illinois,winnebago,2016,Soybeans,102.28,perc_cc,0.160936158
illinois,winnebago,2017,Corn,103.34,perc_cc,2.104591563
illinois,winnebago,2017,Soybeans,103.27,perc_cc,2.284350024
illinois,winnebago,2018,Corn,91.25,perc_cc,4.661705758
illinois,winnebago,2018,Soybeans,93.22,perc_cc,2.263129018
illinois,winnebago,2019,Corn,96.89,perc_cc,3.229009169
illinois,winnebago,2019,Soybeans,90.51,perc_cc,2.938797203
illinois,winnebago,2020,Corn,94.66,perc_cc,11.7289636
illinois,winnebago,2020,Soybeans,90.54,perc_cc,12.2529073
illinois,winnebago,2021,Corn,94.22,perc_cc,6.009758458
illinois,winnebago,2021,Soybeans,94.07,perc_cc,3.956098513
illinois,woodford,2015,Corn,92.71,perc_cc,1.797772272
illinois,woodford,2015,Soybeans,94.91,perc_cc,1.687465587
illinois,woodford,2016,Corn,94.79,perc_cc,3.478682992
illinois,woodford,2016,Soybeans,90.76,perc_cc,3.148670307
illinois,woodford,2017,Corn,89.69,perc_cc,1.786584198
illinois,woodford,2017,Soybeans,94.82,perc_cc,3.993185683
illinois,woodford,2018,Corn,94.47,perc_cc,2.03508836
illinois,woodford,2018,Soybeans,97.69,perc_cc,2.651286146
illinois,woodford,2019,Corn,94.17,perc_cc,2.769381787
illinois,woodford,2019,Soybeans,97.36,perc_cc,7.149450674
illinois,woodford,2020,Corn,96.79,perc_cc,3.015246225
illinois,woodford,2020,Soybeans,96.31,perc_cc,2.676053391
illinois,woodford,2021,Corn,96.55,perc_cc,3.207750053
illinois,woodford,2021,Soybeans,96.99,perc_cc,4.062834679
illinois,adams,2015,Corn,88.44,perc_nt,36.27435612
illinois,adams,2015,Soybeans,83.82,perc_nt,55.36778993
illinois,adams,2016,Corn,86.29,perc_nt,24.96680828
illinois,adams,2016,Soybeans,84.18,perc_nt,23.65068482
illinois,adams,2017,Corn,90.48,perc_nt,43.26516409
illinois,adams,2017,Soybeans,82.57,perc_nt,41.45150622
illinois,adams,2018,Corn,85.04,perc_nt,26.67707466
illinois,adams,2018,Soybeans,90.48,perc_nt,31.55026935
illinois,adams,2019,Corn,89.75,perc_nt,54.62104722
illinois,adams,2019,Soybeans,85.14,perc_nt,51.63317651
illinois,adams,2020,Corn,88.87,perc_nt,57.43081241
illinois,adams,2020,Soybeans,85.67,perc_nt,35.88546896
illinois,adams,2021,Corn,NA,perc_nt,33.52193187
illinois,adams,2021,Soybeans,NA,perc_nt,38.7286834
illinois,alexander,2015,Corn,NA,perc_nt,27.70949825
illinois,alexander,2015,Soybeans,NA,perc_nt,39.44484616
illinois,alexander,2016,Corn,93.48,perc_nt,64.46499569
illinois,alexander,2016,Soybeans,106.3,perc_nt,51.18113932
illinois,alexander,2017,Corn,89.28,perc_nt,65.75749012
illinois,alexander,2017,Soybeans,109.14,perc_nt,67.21769187
illinois,alexander,2018,Corn,90.27,perc_nt,69.49199007
illinois,alexander,2018,Soybeans,NA,perc_nt,60.08433371
illinois,alexander,2019,Corn,77.27,perc_nt,80.3947056
illinois,alexander,2019,Soybeans,NA,perc_nt,81.06914851
illinois,alexander,2020,Corn,89.21,perc_nt,75.53728932
illinois,alexander,2020,Soybeans,96.7,perc_nt,69.48124278
illinois,alexander,2021,Corn,NA,perc_nt,64.25607281
illinois,alexander,2021,Soybeans,95.76,perc_nt,57.71175975
illinois,bond,2015,Corn,95.3,perc_nt,35.12579282
illinois,bond,2015,Soybeans,84.49,perc_nt,80.12510137
illinois,bond,2016,Corn,NA,perc_nt,67.65335953
illinois,bond,2016,Soybeans,NA,perc_nt,71.0280212
illinois,bond,2017,Corn,94.72,perc_nt,56.1649001
illinois,bond,2017,Soybeans,81.36,perc_nt,77.8990111
illinois,bond,2018,Corn,NA,perc_nt,51.60225262
illinois,bond,2018,Soybeans,79.62,perc_nt,45.03235167
illinois,bond,2019,Corn,95.22,perc_nt,77.96917529
illinois,bond,2019,Soybeans,79.45,perc_nt,77.29057849
illinois,bond,2020,Corn,92.14,perc_nt,70.7192124
illinois,bond,2020,Soybeans,82.08,perc_nt,56.49787782
illinois,bond,2021,Corn,93.39,perc_nt,77.47593432
illinois,bond,2021,Soybeans,79.59,perc_nt,46.3644833
illinois,boone,2015,Corn,105.2,perc_nt,34.99778394
illinois,boone,2015,Soybeans,104.88,perc_nt,29.03000052
illinois,boone,2016,Corn,107.73,perc_nt,34.22748433
illinois,boone,2016,Soybeans,111.09,perc_nt,44.44235573
illinois,boone,2017,Corn,111.76,perc_nt,45.86812532
illinois,boone,2017,Soybeans,107.33,perc_nt,37.01517271
illinois,boone,2018,Corn,99.03,perc_nt,15.72586023
illinois,boone,2018,Soybeans,97.49,perc_nt,12.03817926
illinois,boone,2019,Corn,100.82,perc_nt,47.45297619
illinois,boone,2019,Soybeans,97.97,perc_nt,44.6343192
illinois,boone,2020,Corn,94.69,perc_nt,41.74346661
illinois,boone,2020,Soybeans,97.33,perc_nt,38.2619828
illinois,boone,2021,Corn,97.41,perc_nt,20.23949967
illinois,boone,2021,Soybeans,96.89,perc_nt,22.49198956
illinois,brown,2015,Corn,84.19,perc_nt,76.25739353
illinois,brown,2015,Soybeans,83.12,perc_nt,84.86360711
illinois,brown,2016,Corn,86.97,perc_nt,26.69394799
illinois,brown,2016,Soybeans,78.52,perc_nt,58.65368085
illinois,brown,2017,Corn,85.22,perc_nt,49.71770269
illinois,brown,2017,Soybeans,81.37,perc_nt,56.77787487
illinois,brown,2018,Corn,88.73,perc_nt,33.50844895
illinois,brown,2018,Soybeans,84.92,perc_nt,54.81250198
illinois,brown,2019,Corn,NA,perc_nt,57.75105103
illinois,brown,2019,Soybeans,87.46,perc_nt,59.28103471
illinois,brown,2020,Corn,88.26,perc_nt,68.14941413
illinois,brown,2020,Soybeans,83.28,perc_nt,43.40050453
illinois,brown,2021,Corn,84.34,perc_nt,48.93916277
illinois,brown,2021,Soybeans,85.22,perc_nt,59.76733538
illinois,bureau,2015,Corn,96.33,perc_nt,38.61018989
illinois,bureau,2015,Soybeans,92.2,perc_nt,47.65891184
illinois,bureau,2016,Corn,96.4,perc_nt,20.46141382
illinois,bureau,2016,Soybeans,94.1,perc_nt,25.05984799
illinois,bureau,2017,Corn,97.44,perc_nt,36.27021415
illinois,bureau,2017,Soybeans,94.12,perc_nt,50.71867583
illinois,bureau,2018,Corn,95.8,perc_nt,19.8600363
illinois,bureau,2018,Soybeans,98.75,perc_nt,28.82497383
illinois,bureau,2019,Corn,98.32,perc_nt,15.24582141
illinois,bureau,2019,Soybeans,96.1,perc_nt,9.621212559
illinois,bureau,2020,Corn,99.12,perc_nt,29.88310902
illinois,bureau,2020,Soybeans,93.86,perc_nt,28.53166433
illinois,bureau,2021,Corn,96.65,perc_nt,19.18981166
illinois,bureau,2021,Soybeans,96.48,perc_nt,16.77596416
illinois,calhoun,2015,Corn,80.71,perc_nt,64.89527506
illinois,calhoun,2015,Soybeans,85.02,perc_nt,68.2585142
illinois,calhoun,2016,Corn,NA,perc_nt,52.78221956
illinois,calhoun,2016,Soybeans,NA,perc_nt,62.48120466
illinois,calhoun,2017,Corn,84.63,perc_nt,18.83487202
illinois,calhoun,2017,Soybeans,77.24,perc_nt,22.45445337
illinois,calhoun,2018,Corn,NA,perc_nt,45.82208175
illinois,calhoun,2018,Soybeans,73.21,perc_nt,52.19555312
illinois,calhoun,2019,Corn,85.05,perc_nt,74.94318819
illinois,calhoun,2019,Soybeans,74.02,perc_nt,72.87845463
illinois,calhoun,2020,Corn,80.75,perc_nt,55.69600509
illinois,calhoun,2020,Soybeans,72.97,perc_nt,52.33324388
illinois,calhoun,2021,Corn,83.29,perc_nt,51.56074361
illinois,calhoun,2021,Soybeans,NA,perc_nt,58.94277455
illinois,carroll,2015,Corn,84.94,perc_nt,69.67364576
illinois,carroll,2015,Soybeans,81.18,perc_nt,75.9258721
illinois,carroll,2016,Corn,84.45,perc_nt,19.02386301
illinois,carroll,2016,Soybeans,79.86,perc_nt,54.86883686
illinois,carroll,2017,Corn,83.62,perc_nt,35.44209837
illinois,carroll,2017,Soybeans,78.76,perc_nt,61.31071645
illinois,carroll,2018,Corn,91.52,perc_nt,20.55366821
illinois,carroll,2018,Soybeans,90.38,perc_nt,41.01217312
illinois,carroll,2019,Corn,94.79,perc_nt,35.44424276
illinois,carroll,2019,Soybeans,88.75,perc_nt,49.8287215
illinois,carroll,2020,Corn,91.9,perc_nt,40.62326675
illinois,carroll,2020,Soybeans,91.32,perc_nt,64.2406759
illinois,carroll,2021,Corn,91.23,perc_nt,28.51383311
illinois,carroll,2021,Soybeans,89.93,perc_nt,42.14652509
illinois,cass,2015,Corn,86.92,perc_nt,45.79699885
illinois,cass,2015,Soybeans,82.23,perc_nt,57.83718313
illinois,cass,2016,Corn,87.99,perc_nt,15.03738943
illinois,cass,2016,Soybeans,82.72,perc_nt,41.5854406
illinois,cass,2017,Corn,89.51,perc_nt,38.99216206
illinois,cass,2017,Soybeans,81.95,perc_nt,44.39090012
illinois,cass,2018,Corn,94.29,perc_nt,31.33571639
illinois,cass,2018,Soybeans,96.31,perc_nt,35.18529998
illinois,cass,2019,Corn,98.72,perc_nt,47.47090275
illinois,cass,2019,Soybeans,NA,perc_nt,48.42452402
illinois,cass,2020,Corn,96.18,perc_nt,44.23517343
illinois,cass,2020,Soybeans,93.85,perc_nt,38.39866103
illinois,cass,2021,Corn,97.75,perc_nt,40.60238899
illinois,cass,2021,Soybeans,91.87,perc_nt,34.85847709
illinois,champaign,2015,Corn,97.53,perc_nt,20.72672305
illinois,champaign,2015,Soybeans,97.98,perc_nt,29.32953999
illinois,champaign,2016,Corn,97.59,perc_nt,20.99423709
illinois,champaign,2016,Soybeans,98.74,perc_nt,26.48256389
illinois,champaign,2017,Corn,100.03,perc_nt,27.42387163
illinois,champaign,2017,Soybeans,97.28,perc_nt,28.12113866
illinois,champaign,2018,Corn,97.05,perc_nt,8.809219162
illinois,champaign,2018,Soybeans,102.13,perc_nt,9.98016316
illinois,champaign,2019,Corn,99.48,perc_nt,56.61319474
illinois,champaign,2019,Soybeans,96.7,perc_nt,28.99227487
illinois,champaign,2020,Corn,98.78,perc_nt,28.74986683
illinois,champaign,2020,Soybeans,98.54,perc_nt,10.61237786
illinois,champaign,2021,Corn,98.43,perc_nt,18.16598829
illinois,champaign,2021,Soybeans,98.54,perc_nt,10.72440936
illinois,christian,2015,Corn,95.39,perc_nt,24.30899879
illinois,christian,2015,Soybeans,95.6,perc_nt,22.1349743
illinois,christian,2016,Corn,96.33,perc_nt,32.61241843
illinois,christian,2016,Soybeans,96.28,perc_nt,6.698123045
illinois,christian,2017,Corn,96.6,perc_nt,14.90314383
illinois,christian,2017,Soybeans,96.41,perc_nt,11.87680327
illinois,christian,2018,Corn,96.4,perc_nt,8.557456275
illinois,christian,2018,Soybeans,98.82,perc_nt,9.19192082
illinois,christian,2019,Corn,99.7,perc_nt,23.7297667
illinois,christian,2019,Soybeans,NA,perc_nt,20.94585102
illinois,christian,2020,Corn,98.47,perc_nt,29.83504875
illinois,christian,2020,Soybeans,97.53,perc_nt,6.777021467
illinois,christian,2021,Corn,97.43,perc_nt,11.86528911
illinois,christian,2021,Soybeans,97.27,perc_nt,5.290528202
illinois,clark,2015,Corn,91.96,perc_nt,51.17219978
illinois,clark,2015,Soybeans,90.39,perc_nt,59.32178047
illinois,clark,2016,Corn,NA,perc_nt,73.22325467
illinois,clark,2016,Soybeans,NA,perc_nt,63.08242924
illinois,clark,2017,Corn,92.23,perc_nt,68.85182801
illinois,clark,2017,Soybeans,87.36,perc_nt,55.13553034
illinois,clark,2018,Corn,92.87,perc_nt,17.73618918
illinois,clark,2018,Soybeans,88.54,perc_nt,14.73238346
illinois,clark,2019,Corn,NA,perc_nt,82.92958649
illinois,clark,2019,Soybeans,NA,perc_nt,55.90277941
illinois,clark,2020,Corn,93.8,perc_nt,46.76048418
illinois,clark,2020,Soybeans,88.7,perc_nt,17.40407348
illinois,clark,2021,Corn,92.96,perc_nt,32.94390875
illinois,clark,2021,Soybeans,88.71,perc_nt,5.061393948
illinois,clay,2015,Corn,94.49,perc_nt,49.12233978
illinois,clay,2015,Soybeans,87.84,perc_nt,52.20913632
illinois,clay,2016,Corn,95.84,perc_nt,48.05629006
illinois,clay,2016,Soybeans,84.04,perc_nt,55.72204062
illinois,clay,2017,Corn,96.08,perc_nt,49.29541872
illinois,clay,2017,Soybeans,84.21,perc_nt,68.50689719
illinois,clay,2018,Corn,96.71,perc_nt,34.80683598
illinois,clay,2018,Soybeans,83.76,perc_nt,31.10699131
illinois,clay,2019,Corn,92.68,perc_nt,69.45564088
illinois,clay,2019,Soybeans,88.33,perc_nt,69.32601486
illinois,clay,2020,Corn,95.94,perc_nt,63.37525625
illinois,clay,2020,Soybeans,83.88,perc_nt,36.10642013
illinois,clay,2021,Corn,95.66,perc_nt,49.91342581
illinois,clay,2021,Soybeans,81.98,perc_nt,20.73844738
illinois,clinton,2015,Corn,99.02,perc_nt,31.81739561
illinois,clinton,2015,Soybeans,75.7,perc_nt,65.35717014
illinois,clinton,2016,Corn,100.91,perc_nt,62.86799854
illinois,clinton,2016,Soybeans,74.91,perc_nt,73.34527571
illinois,clinton,2017,Corn,100.82,perc_nt,60.99348647
illinois,clinton,2017,Soybeans,73.99,perc_nt,65.51315405
illinois,clinton,2018,Corn,101.9,perc_nt,22.99093721
illinois,clinton,2018,Soybeans,73.48,perc_nt,23.21730068
illinois,clinton,2019,Corn,110.26,perc_nt,61.60924881
illinois,clinton,2019,Soybeans,75.47,perc_nt,58.51858483
illinois,clinton,2020,Corn,91.97,perc_nt,55.36438749
illinois,clinton,2020,Soybeans,74.82,perc_nt,28.95526465
illinois,clinton,2021,Corn,95.01,perc_nt,57.65519155
illinois,clinton,2021,Soybeans,68.84,perc_nt,28.97586523
illinois,coles,2015,Corn,94.12,perc_nt,20.37435112
illinois,coles,2015,Soybeans,94.62,perc_nt,34.81988173
illinois,coles,2016,Corn,NA,perc_nt,27.67706066
illinois,coles,2016,Soybeans,95.91,perc_nt,25.04555286
illinois,coles,2017,Corn,97.3,perc_nt,26.50454323
illinois,coles,2017,Soybeans,97,perc_nt,20.658751
illinois,coles,2018,Corn,96.23,perc_nt,12.19964777
illinois,coles,2018,Soybeans,97.36,perc_nt,6.178784972
illinois,coles,2019,Corn,96.79,perc_nt,35.0207663
illinois,coles,2019,Soybeans,94.15,perc_nt,20.09165451
illinois,coles,2020,Corn,97.04,perc_nt,26.84650563
illinois,coles,2020,Soybeans,96.94,perc_nt,3.80948654
illinois,coles,2021,Corn,96.3,perc_nt,9.109408674
illinois,coles,2021,Soybeans,NA,perc_nt,2.833450104
illinois,cook,2015,Corn,NA,perc_nt,57.93885875
illinois,cook,2015,Soybeans,NA,perc_nt,89.58090615
illinois,cook,2016,Corn,89.75,perc_nt,90.50687933
illinois,cook,2016,Soybeans,NA,perc_nt,69.07628247
illinois,cook,2017,Corn,NA,perc_nt,77.42403394
illinois,cook,2017,Soybeans,NA,perc_nt,67.20713513
illinois,cook,2018,Corn,NA,perc_nt,75.93216615
illinois,cook,2018,Soybeans,NA,perc_nt,56.23654298
illinois,cook,2019,Corn,107.64,perc_nt,80.93573897
illinois,cook,2019,Soybeans,NA,perc_nt,58.81071245
illinois,cook,2020,Corn,NA,perc_nt,78.04148956
illinois,cook,2020,Soybeans,NA,perc_nt,55.1354716
illinois,cook,2021,Corn,86.03,perc_nt,50.45096137
illinois,cook,2021,Soybeans,99.92,perc_nt,55.28237682
illinois,crawford,2015,Corn,90.7,perc_nt,52.98361444
illinois,crawford,2015,Soybeans,89.8,perc_nt,66.29109434
illinois,crawford,2016,Corn,NA,perc_nt,66.46171259
illinois,crawford,2016,Soybeans,86.67,perc_nt,46.24327103
illinois,crawford,2017,Corn,92,perc_nt,68.52675505
illinois,crawford,2017,Soybeans,84.63,perc_nt,83.85022422
illinois,crawford,2018,Corn,90.08,perc_nt,32.41051291
illinois,crawford,2018,Soybeans,86.62,perc_nt,34.91297739
illinois,crawford,2019,Corn,91.53,perc_nt,66.74585299
illinois,crawford,2019,Soybeans,85.7,perc_nt,60.73996104
illinois,crawford,2020,Corn,92.11,perc_nt,71.50155041
illinois,crawford,2020,Soybeans,86.17,perc_nt,31.42007907
illinois,crawford,2021,Corn,91.8,perc_nt,45.7796568
illinois,crawford,2021,Soybeans,85.85,perc_nt,27.50727343
illinois,cumberland,2015,Corn,97.42,perc_nt,34.3909987
illinois,cumberland,2015,Soybeans,91.94,perc_nt,60.52234364
illinois,cumberland,2016,Corn,94.13,perc_nt,36.30689292
illinois,cumberland,2016,Soybeans,95.29,perc_nt,54.55817703
illinois,cumberland,2017,Corn,97.73,perc_nt,39.69382322
illinois,cumberland,2017,Soybeans,92.94,perc_nt,59.14551567
illinois,cumberland,2018,Corn,NA,perc_nt,26.82439493
illinois,cumberland,2018,Soybeans,94.14,perc_nt,29.96200468
illinois,cumberland,2019,Corn,94.44,perc_nt,92.79938499
illinois,cumberland,2019,Soybeans,92.07,perc_nt,74.22813132
illinois,cumberland,2020,Corn,94.25,perc_nt,70.98917149
illinois,cumberland,2020,Soybeans,93.73,perc_nt,25.81705222
