state,county,year,crop_name,perc_eval,variable,value
new york,orange,2021,Corn,95.17,perc_cc,8.828872768
new york,orange,2021,Soybeans,123.7,perc_cc,2.62926767
new york,orange,2016,Corn,79.84,perc_nt,8.907338823
new york,orange,2017,Corn,85.56,perc_nt,7.269930028
new york,orange,2017,Soybeans,78.51,perc_nt,0.844967875
new york,orange,2018,Soybeans,77.16,perc_nt,9.99053038
new york,orange,2020,Corn,112.04,perc_nt,5.661465168
new york,orange,2020,Soybeans,108.3,perc_nt,2.765548424
new york,orange,2021,Corn,95.17,perc_nt,6.33704272
new york,orange,2021,Soybeans,123.7,perc_nt,17.95667167
new york,orange,2016,Corn,79.84,perc_rt,6.199847077
new york,orange,2016,Soybeans,75.25,perc_rt,10.83484147
new york,orange,2017,Corn,85.56,perc_rt,6.582271956
new york,orange,2017,Soybeans,78.51,perc_rt,10.0370453
new york,orange,2018,Soybeans,77.16,perc_rt,5.287274199
new york,orange,2020,Corn,112.04,perc_rt,5.043614298
new york,orange,2020,Soybeans,108.3,perc_rt,18.61850798
new york,orange,2021,Corn,95.17,perc_rt,4.549349035
new york,orange,2021,Soybeans,123.7,perc_rt,1.354359486
new york,oswego,2016,Corn,79.5,perc_ct,3.825696513
new york,oswego,2016,Soybeans,74.88,perc_ct,4.34811033
new york,oswego,2017,Corn,80.14,perc_ct,3.930858723
new york,oswego,2018,Soybeans,110.7,perc_ct,8.394080472
new york,oswego,2019,Soybeans,103.23,perc_ct,0.824355639
new york,oswego,2020,Corn,107.91,perc_ct,22.85871043
new york,oswego,2020,Soybeans,98.56,perc_ct,5.566082107
new york,oswego,2021,Corn,89.63,perc_ct,13.52658532
new york,oswego,2021,Soybeans,111.04,perc_ct,10.58570004
new york,oswego,2016,Corn,79.5,perc_cc,0.562371246
new york,oswego,2016,Soybeans,74.88,perc_cc,0.793445638
new york,oswego,2017,Corn,80.14,perc_cc,4.254841512
new york,oswego,2018,Soybeans,110.7,perc_cc,7.196804002
new york,oswego,2019,Soybeans,103.23,perc_cc,3.011984704
new york,oswego,2020,Corn,107.91,perc_cc,12.9451466
new york,oswego,2020,Soybeans,98.56,perc_cc,13.88169597
new york,oswego,2021,Corn,89.63,perc_cc,3.554913574
new york,oswego,2016,Corn,79.5,perc_nt,12.46415207
new york,oswego,2016,Soybeans,74.88,perc_nt,11.26966366
new york,oswego,2017,Corn,80.14,perc_nt,66.52931743
new york,oswego,2018,Soybeans,110.7,perc_nt,50.87279567
new york,oswego,2019,Soybeans,103.23,perc_nt,41.62088451
new york,oswego,2020,Corn,107.91,perc_nt,30.04574373
new york,oswego,2020,Soybeans,98.56,perc_nt,60.45947802
new york,oswego,2021,Corn,89.63,perc_nt,42.3160128
new york,oswego,2021,Soybeans,111.04,perc_nt,32.57316417
new york,oswego,2016,Corn,79.5,perc_rt,77.98907156
new york,oswego,2016,Soybeans,74.88,perc_rt,76.48315417
new york,oswego,2017,Corn,80.14,perc_rt,20.98349861
new york,oswego,2018,Soybeans,110.7,perc_rt,35.30311843
new york,oswego,2019,Soybeans,103.23,perc_rt,55.40782685
new york,oswego,2020,Corn,107.91,perc_rt,44.19124878
new york,oswego,2020,Soybeans,98.56,perc_rt,32.52560405
new york,oswego,2021,Corn,89.63,perc_rt,42.88791376
new york,oswego,2021,Soybeans,111.04,perc_rt,51.04655429
new york,otsego,2015,Soybeans,64.34,perc_ct,1.288268516
new york,otsego,2016,Corn,102.97,perc_ct,3.782216865
new york,otsego,2016,Soybeans,51.58,perc_ct,7.371079913
new york,otsego,2017,Corn,61.68,perc_ct,11.7637807
new york,otsego,2019,Corn,67.15,perc_ct,3.198051234
new york,otsego,2019,Soybeans,53.88,perc_ct,5.10238864
new york,otsego,2020,Corn,58.58,perc_ct,18.21837274
new york,otsego,2020,Soybeans,60.76,perc_ct,7.809504061
new york,otsego,2021,Corn,53.8,perc_ct,6.663979327
new york,otsego,2021,Soybeans,57.66,perc_ct,5.255854327
new york,otsego,2015,Soybeans,64.34,perc_cc,1.678383565
new york,otsego,2016,Corn,102.97,perc_cc,0.749481108
new york,otsego,2017,Corn,61.68,perc_cc,2.360149181
new york,otsego,2019,Corn,67.15,perc_cc,2.713204546
new york,otsego,2020,Corn,58.58,perc_cc,7.052286748
new york,otsego,2020,Soybeans,60.76,perc_cc,3.720685296
new york,otsego,2021,Corn,53.8,perc_cc,4.423990652
new york,otsego,2021,Soybeans,57.66,perc_cc,0.522979892
new york,otsego,2015,Soybeans,64.34,perc_nt,51.99332554
new york,otsego,2016,Corn,102.97,perc_nt,49.92527246
new york,otsego,2016,Soybeans,51.58,perc_nt,53.92955138
new york,otsego,2017,Corn,61.68,perc_nt,12.98008145
new york,otsego,2019,Corn,67.15,perc_nt,22.95237586
new york,otsego,2019,Soybeans,53.88,perc_nt,17.90116382
new york,otsego,2020,Corn,58.58,perc_nt,25.98194129
new york,otsego,2020,Soybeans,60.76,perc_nt,35.37436096
new york,otsego,2021,Corn,53.8,perc_nt,7.383836368
new york,otsego,2021,Soybeans,57.66,perc_nt,11.13550066
new york,otsego,2015,Soybeans,64.34,perc_rt,43.22499691
new york,otsego,2016,Corn,102.97,perc_rt,37.90755949
new york,otsego,2016,Soybeans,51.58,perc_rt,37.31403051
new york,otsego,2017,Corn,61.68,perc_rt,56.96755762
new york,otsego,2019,Corn,67.15,perc_rt,70.87881726
new york,otsego,2019,Soybeans,53.88,perc_rt,71.40730825
new york,otsego,2020,Corn,58.58,perc_rt,51.97104464
new york,otsego,2020,Soybeans,60.76,perc_rt,48.15476554
new york,otsego,2021,Corn,53.8,perc_rt,69.78836945
new york,otsego,2021,Soybeans,57.66,perc_rt,68.79712456
new york,rensselaer,2016,Corn,58.67,perc_cc,12.48444095
new york,rensselaer,2017,Corn,65.34,perc_cc,2.11854643
new york,rensselaer,2018,Corn,65.22,perc_cc,17.2263224
new york,rensselaer,2019,Corn,64.63,perc_cc,13.32516091
new york,rensselaer,2020,Corn,62.19,perc_cc,22.3023359
new york,rensselaer,2021,Corn,123.51,perc_cc,20.82815854
new york,rensselaer,2021,Soybeans,63.84,perc_cc,19.82368324
new york,saratoga,2015,Corn,50.59,perc_cc,23.45416493
new york,saratoga,2016,Corn,53.08,perc_cc,9.661817945
new york,saratoga,2017,Corn,57.31,perc_cc,4.241274935
new york,saratoga,2018,Corn,65.86,perc_cc,13.70268383
new york,saratoga,2019,Corn,104.79,perc_cc,8.96604921
new york,saratoga,2020,Corn,60.47,perc_cc,17.41894433
new york,saratoga,2021,Corn,56.36,perc_cc,17.41755231
new york,schoharie,2016,Corn,54.49,perc_ct,0.685323609
new york,schoharie,2017,Corn,97.92,perc_ct,1.838353152
new york,schoharie,2020,Corn,70.41,perc_ct,9.597907522
new york,schoharie,2021,Corn,68.71,perc_ct,0.266136158
new york,schoharie,2015,Corn,52.98,perc_cc,4.740638154
new york,schoharie,2016,Corn,54.49,perc_cc,7.17056612
new york,schoharie,2017,Corn,97.92,perc_cc,4.589553893
new york,schoharie,2020,Corn,70.41,perc_cc,14.35885249
new york,schoharie,2021,Corn,68.71,perc_cc,6.997195213
new york,schoharie,2015,Corn,52.98,perc_nt,5.183955519
new york,schoharie,2016,Corn,54.49,perc_nt,7.230831353
new york,schoharie,2017,Corn,97.92,perc_nt,2.308601585
new york,schoharie,2020,Corn,70.41,perc_nt,0.741049752
new york,schoharie,2021,Corn,68.71,perc_nt,0.578495757
new york,schoharie,2015,Corn,52.98,perc_rt,8.977551204
new york,schoharie,2016,Corn,54.49,perc_rt,6.245684118
new york,schoharie,2017,Corn,97.92,perc_rt,8.188541947
new york,schoharie,2020,Corn,70.41,perc_rt,7.111643241
new york,schoharie,2021,Corn,68.71,perc_rt,14.11670346
new york,schuyler,2019,Soybeans,72.16,perc_ct,19.56406772
new york,schuyler,2020,Soybeans,97.09,perc_ct,11.90598386
new york,schuyler,2019,Soybeans,72.16,perc_cc,1.413179638
new york,schuyler,2020,Soybeans,97.09,perc_cc,2.539382586
new york,schuyler,2019,Soybeans,72.16,perc_nt,35.29292708
new york,schuyler,2020,Soybeans,97.09,perc_nt,49.16833009
new york,schuyler,2019,Soybeans,72.16,perc_rt,43.41439392
new york,schuyler,2020,Soybeans,97.09,perc_rt,38.92568605
new york,seneca,2021,Corn,124.67,perc_ct,13.78237152
new york,seneca,2021,Corn,124.67,perc_cc,3.230785069
new york,seneca,2021,Corn,124.67,perc_nt,43.65448804
new york,seneca,2021,Corn,124.67,perc_rt,39.09661879
new york,steuben,2015,Corn,84.95,perc_ct,13.4696021
new york,steuben,2015,Soybeans,64.97,perc_ct,9.746504715
new york,steuben,2016,Corn,83.61,perc_ct,6.444012488
new york,steuben,2016,Soybeans,69.68,perc_ct,8.988576856
new york,steuben,2017,Corn,100.09,perc_ct,6.026026218
new york,steuben,2017,Soybeans,68.63,perc_ct,18.71298743
new york,steuben,2018,Corn,124.27,perc_ct,13.09398524
new york,steuben,2018,Soybeans,79.88,perc_ct,13.83481262
new york,steuben,2019,Soybeans,75.19,perc_ct,14.6477324
new york,steuben,2020,Corn,108.03,perc_ct,14.73616315
new york,steuben,2020,Soybeans,76.3,perc_ct,14.7674105
new york,steuben,2021,Corn,91.53,perc_ct,27.36725827
new york,steuben,2021,Soybeans,88.56,perc_ct,39.86953653
new york,steuben,2015,Corn,84.95,perc_cc,1.860731893
new york,steuben,2016,Corn,83.61,perc_cc,1.570284838
new york,steuben,2016,Soybeans,69.68,perc_cc,1.194592926
new york,steuben,2017,Corn,100.09,perc_cc,3.079375463
new york,steuben,2017,Soybeans,68.63,perc_cc,2.027354592
new york,steuben,2018,Corn,124.27,perc_cc,0.12004041
new york,steuben,2019,Soybeans,75.19,perc_cc,0.4604609
new york,steuben,2020,Corn,108.03,perc_cc,9.41446299
new york,steuben,2020,Soybeans,76.3,perc_cc,4.233480345
new york,steuben,2021,Corn,91.53,perc_cc,6.154505402
new york,steuben,2021,Soybeans,88.56,perc_cc,2.84300237
new york,steuben,2015,Corn,84.95,perc_nt,35.16108333
new york,steuben,2015,Soybeans,64.97,perc_nt,22.11670542
new york,steuben,2016,Corn,83.61,perc_nt,9.970165706
new york,steuben,2016,Soybeans,69.68,perc_nt,10.30680118
new york,steuben,2017,Corn,100.09,perc_nt,29.3527167
new york,steuben,2017,Soybeans,68.63,perc_nt,22.48392762
new york,steuben,2018,Corn,124.27,perc_nt,33.45677051
new york,steuben,2018,Soybeans,79.88,perc_nt,35.15634849
new york,steuben,2019,Soybeans,75.19,perc_nt,16.37679527
new york,steuben,2020,Corn,108.03,perc_nt,26.99405648
new york,steuben,2020,Soybeans,76.3,perc_nt,30.2159171
new york,steuben,2021,Corn,91.53,perc_nt,14.56881643
new york,steuben,2021,Soybeans,88.56,perc_nt,10.20277419
new york,steuben,2015,Corn,84.95,perc_rt,47.44774097
new york,steuben,2015,Soybeans,64.97,perc_rt,64.54261102
new york,steuben,2016,Corn,83.61,perc_rt,20.075739
new york,steuben,2016,Soybeans,69.68,perc_rt,34.17573721
new york,steuben,2017,Corn,100.09,perc_rt,55.08434102
new york,steuben,2017,Soybeans,68.63,perc_rt,50.78005246
new york,steuben,2018,Corn,124.27,perc_rt,49.64822569
new york,steuben,2018,Soybeans,79.88,perc_rt,47.00407705
new york,steuben,2019,Soybeans,75.19,perc_rt,64.45359236
new york,steuben,2020,Corn,108.03,perc_rt,55.04046335
new york,steuben,2020,Soybeans,76.3,perc_rt,52.60370714
new york,steuben,2021,Corn,91.53,perc_rt,55.54250372
new york,steuben,2021,Soybeans,88.56,perc_rt,47.27659272
new york,suffolk,2019,Corn,119.67,perc_cc,39.52072547
new york,suffolk,2021,Corn,112.41,perc_cc,49.27242176
new york,sullivan,2016,Corn,54.71,perc_ct,10.4118923
new york,sullivan,2018,Corn,72.87,perc_ct,12.48627469
new york,sullivan,2020,Corn,62.34,perc_ct,31.57051515
new york,sullivan,2021,Corn,50.05,perc_ct,12.84772332
new york,sullivan,2016,Corn,54.71,perc_cc,20.99777659
new york,sullivan,2018,Corn,72.87,perc_cc,17.61028578
new york,sullivan,2020,Corn,62.34,perc_cc,4.579468271
new york,sullivan,2016,Corn,54.71,perc_nt,14.81412944
new york,sullivan,2018,Corn,72.87,perc_nt,15.77390773
new york,sullivan,2020,Corn,62.34,perc_nt,5.026000303
new york,sullivan,2021,Corn,50.05,perc_nt,19.22007836
new york,sullivan,2016,Corn,54.71,perc_rt,74.77397825
new york,sullivan,2018,Corn,72.87,perc_rt,66.37565721
new york,sullivan,2020,Corn,62.34,perc_rt,61.73381812
new york,sullivan,2021,Corn,50.05,perc_rt,66.28838357
new york,tioga,2015,Corn,79.02,perc_ct,10.12131007
new york,tioga,2016,Corn,108.64,perc_ct,22.032356
new york,tioga,2016,Soybeans,67.14,perc_ct,33.0651837
new york,tioga,2017,Corn,52.81,perc_ct,2.92633728
new york,tioga,2018,Corn,65.95,perc_ct,8.929079864
new york,tioga,2018,Soybeans,62.41,perc_ct,6.838429818
new york,tioga,2019,Soybeans,55.38,perc_ct,13.27465406
new york,tioga,2020,Soybeans,65.25,perc_ct,27.56601698
new york,tioga,2021,Corn,54.37,perc_ct,7.359124011
new york,tioga,2015,Corn,79.02,perc_cc,3.357178264
new york,tioga,2016,Corn,108.64,perc_cc,4.844981475
new york,tioga,2017,Corn,52.81,perc_cc,7.111639063
new york,tioga,2018,Corn,65.95,perc_cc,5.207555491
new york,tioga,2018,Soybeans,62.41,perc_cc,5.1361455
new york,tioga,2020,Soybeans,65.25,perc_cc,7.949906639
new york,tioga,2021,Corn,54.37,perc_cc,11.0582229
new york,tioga,2015,Corn,79.02,perc_nt,39.26089047
new york,tioga,2016,Corn,108.64,perc_nt,22.86516589
new york,tioga,2016,Soybeans,67.14,perc_nt,14.05462804
new york,tioga,2017,Corn,52.81,perc_nt,36.41911701
new york,tioga,2018,Corn,65.95,perc_nt,35.29835672
new york,tioga,2018,Soybeans,62.41,perc_nt,42.77673268
new york,tioga,2019,Soybeans,55.38,perc_nt,52.41187656
new york,tioga,2020,Soybeans,65.25,perc_nt,22.91482729
new york,tioga,2021,Corn,54.37,perc_nt,21.96310282
new york,tioga,2015,Corn,79.02,perc_rt,33.47337439
new york,tioga,2016,Corn,108.64,perc_rt,46.81411157
new york,tioga,2016,Soybeans,67.14,perc_rt,47.91037417
new york,tioga,2017,Corn,52.81,perc_rt,46.61905331
new york,tioga,2018,Corn,65.95,perc_rt,50.33339369
new york,tioga,2018,Soybeans,62.41,perc_rt,50.3848375
new york,tioga,2019,Soybeans,55.38,perc_rt,31.06186203
new york,tioga,2020,Soybeans,65.25,perc_rt,49.51915572
new york,tioga,2021,Corn,54.37,perc_rt,57.7923327
new york,tompkins,2015,Corn,111.67,perc_ct,5.256193396
new york,tompkins,2015,Soybeans,83.83,perc_ct,2.111566769
new york,tompkins,2016,Corn,121.74,perc_ct,24.82363105
new york,tompkins,2016,Soybeans,79.19,perc_ct,8.970727931
new york,tompkins,2017,Corn,84.45,perc_ct,6.230326028
new york,tompkins,2017,Soybeans,85.35,perc_ct,4.43722652
new york,tompkins,2018,Corn,94.91,perc_ct,10.34680081
new york,tompkins,2018,Soybeans,86.55,perc_ct,8.183190638
new york,tompkins,2019,Soybeans,97.32,perc_ct,13.04455656
new york,tompkins,2020,Corn,88.03,perc_ct,21.5036216
new york,tompkins,2020,Soybeans,84.27,perc_ct,13.33730052
new york,tompkins,2021,Corn,77.92,perc_ct,12.05510404
new york,tompkins,2021,Soybeans,100.49,perc_ct,9.085955637
new york,tompkins,2015,Corn,111.67,perc_cc,7.397722409
new york,tompkins,2015,Soybeans,83.83,perc_cc,2.057260403
new york,tompkins,2016,Corn,121.74,perc_cc,3.376400908
new york,tompkins,2016,Soybeans,79.19,perc_cc,2.704513582
new york,tompkins,2017,Corn,84.45,perc_cc,20.9470694
new york,tompkins,2017,Soybeans,85.35,perc_cc,16.59375741
new york,tompkins,2018,Corn,94.91,perc_cc,6.375584542
new york,tompkins,2018,Soybeans,86.55,perc_cc,1.52937827
new york,tompkins,2019,Soybeans,97.32,perc_cc,7.821181535
new york,tompkins,2020,Corn,88.03,perc_cc,11.15323146
new york,tompkins,2020,Soybeans,84.27,perc_cc,5.711456786
new york,tompkins,2021,Corn,77.92,perc_cc,7.454378651
new york,tompkins,2021,Soybeans,100.49,perc_cc,0.873230794
new york,tompkins,2015,Corn,111.67,perc_nt,40.17750543
new york,tompkins,2015,Soybeans,83.83,perc_nt,41.93399732
new york,tompkins,2016,Corn,121.74,perc_nt,19.07922199
new york,tompkins,2016,Soybeans,79.19,perc_nt,18.90360507
new york,tompkins,2017,Corn,84.45,perc_nt,43.42600189
new york,tompkins,2017,Soybeans,85.35,perc_nt,47.81798543
new york,tompkins,2018,Corn,94.91,perc_nt,34.38588797
new york,tompkins,2018,Soybeans,86.55,perc_nt,45.99930403
new york,tompkins,2019,Soybeans,97.32,perc_nt,15.46584391
new york,tompkins,2020,Corn,88.03,perc_nt,29.62341395
new york,tompkins,2020,Soybeans,84.27,perc_nt,52.35411747
new york,tompkins,2021,Corn,77.92,perc_nt,29.51569764
new york,tompkins,2021,Soybeans,100.49,perc_nt,26.95164433
new york,tompkins,2015,Corn,111.67,perc_rt,50.57201789
new york,tompkins,2015,Soybeans,83.83,perc_rt,52.15801997
new york,tompkins,2016,Corn,121.74,perc_rt,45.68695701
new york,tompkins,2016,Soybeans,79.19,perc_rt,70.27911661
new york,tompkins,2017,Corn,84.45,perc_rt,37.64787242
new york,tompkins,2017,Soybeans,85.35,perc_rt,42.60007925
new york,tompkins,2018,Corn,94.91,perc_rt,53.50046477
new york,tompkins,2018,Soybeans,86.55,perc_rt,44.66587779
new york,tompkins,2019,Soybeans,97.32,perc_rt,70.27522991
new york,tompkins,2020,Corn,88.03,perc_rt,46.84429547
new york,tompkins,2020,Soybeans,84.27,perc_rt,32.2701292
new york,tompkins,2021,Corn,77.92,perc_rt,56.21349996
new york,tompkins,2021,Soybeans,100.49,perc_rt,62.10291276
new york,ulster,2016,Corn,118.83,perc_cc,3.074026684
new york,ulster,2021,Corn,114.64,perc_cc,10.35987628
new york,washington,2016,Corn,52.41,perc_cc,13.98423775
new york,washington,2017,Corn,59.37,perc_cc,4.39787163
new york,washington,2018,Corn,100.12,perc_cc,17.31707636
new york,washington,2019,Corn,64.72,perc_cc,17.44087776
new york,washington,2020,Corn,63.88,perc_cc,19.11637753
new york,washington,2021,Corn,56.28,perc_cc,31.18323993
new york,wyoming,2015,Corn,53.19,perc_ct,10.32816611
new york,wyoming,2015,Soybeans,77.59,perc_ct,1.075118344
new york,wyoming,2017,Corn,80.73,perc_ct,2.010104475
new york,wyoming,2017,Soybeans,76.42,perc_ct,0.884413502
new york,wyoming,2018,Corn,93.09,perc_ct,5.970734038
new york,wyoming,2018,Soybeans,101.98,perc_ct,3.437321684
new york,wyoming,2019,Corn,109.9,perc_ct,0.956569661
new york,wyoming,2020,Corn,90.68,perc_ct,4.241572353
new york,wyoming,2020,Soybeans,100.12,perc_ct,0.514059982
new york,wyoming,2021,Corn,72.58,perc_ct,13.23012347
new york,wyoming,2021,Soybeans,101.49,perc_ct,5.736348601
new york,wyoming,2015,Corn,53.19,perc_cc,4.457163051
new york,wyoming,2015,Soybeans,77.59,perc_cc,0.718470215
new york,wyoming,2016,Corn,60.51,perc_cc,8.826845668
new york,wyoming,2016,Soybeans,85.37,perc_cc,6.241657147
new york,wyoming,2017,Corn,80.73,perc_cc,9.809444588
new york,wyoming,2017,Soybeans,76.42,perc_cc,10.83429298
new york,wyoming,2018,Corn,93.09,perc_cc,6.200587725
new york,wyoming,2018,Soybeans,101.98,perc_cc,1.790063205
new york,wyoming,2019,Corn,109.9,perc_cc,5.406657397
new york,wyoming,2019,Soybeans,98.8,perc_cc,0.965224363
new york,wyoming,2020,Corn,90.68,perc_cc,2.982043432
new york,wyoming,2020,Soybeans,100.12,perc_cc,3.375891266
new york,wyoming,2021,Corn,72.58,perc_cc,13.51339593
new york,wyoming,2021,Soybeans,101.49,perc_cc,5.175984744
new york,wyoming,2015,Corn,53.19,perc_nt,33.87046341
new york,wyoming,2015,Soybeans,77.59,perc_nt,25.43608896
new york,wyoming,2017,Corn,80.73,perc_nt,59.96235483
new york,wyoming,2017,Soybeans,76.42,perc_nt,51.56370503
new york,wyoming,2018,Corn,93.09,perc_nt,46.62509344
new york,wyoming,2018,Soybeans,101.98,perc_nt,56.12458836
new york,wyoming,2019,Corn,109.9,perc_nt,36.92512055
new york,wyoming,2019,Soybeans,98.8,perc_nt,41.21689092
new york,wyoming,2020,Corn,90.68,perc_nt,24.15366481
new york,wyoming,2020,Soybeans,100.12,perc_nt,37.59029868
new york,wyoming,2021,Corn,72.58,perc_nt,19.55415802
new york,wyoming,2021,Soybeans,101.49,perc_nt,13.70313364
new york,wyoming,2015,Corn,53.19,perc_rt,52.67363293
new york,wyoming,2015,Soybeans,77.59,perc_rt,68.33943327
new york,wyoming,2017,Corn,80.73,perc_rt,33.36321283
new york,wyoming,2017,Soybeans,76.42,perc_rt,46.99375992
new york,wyoming,2018,Corn,93.09,perc_rt,45.28187031
new york,wyoming,2018,Soybeans,101.98,perc_rt,34.42448942
new york,wyoming,2019,Corn,109.9,perc_rt,52.90188355
new york,wyoming,2019,Soybeans,98.8,perc_rt,36.99790633
new york,wyoming,2020,Corn,90.68,perc_rt,66.37363064
new york,wyoming,2020,Soybeans,100.12,perc_rt,55.18199968
new york,wyoming,2021,Corn,72.58,perc_rt,64.59871195
new york,wyoming,2021,Soybeans,101.49,perc_rt,79.60565745
new york,bronx,2018,Corn,,perc_rt,
new york,queens,2018,Corn,,perc_rt,
new york,richmond,2018,Corn,,perc_rt,
new york,bronx,2018,Corn,,perc_nt,
new york,queens,2018,Corn,,perc_nt,
new york,richmond,2018,Corn,,perc_nt,
new york,bronx,2018,Corn,,perc_ct,
new york,queens,2018,Corn,,perc_ct,
new york,richmond,2018,Corn,,perc_ct,
